country,date,GDP_Per_Capita_Current_USD,Total_Population,Population_Female_Percentage,Population_Male_Percentage,Electricity_Access_Urban_Percentage,Electricity_Access_Rural_Percentage,Total_Electricity_Output_GWh
Armenia,2003,882.030167695474,3182500.0,53.5699771863418,46.4300228136582,99.3212661743164,98.837488026849,5501.0
Armenia,2004,1130.08791444158,3164900.0,53.5960637093095,46.4039362906905,99.3573760986328,98.8608247532795,6030.0
Armenia,2005,1557.48458908655,3146400.0,53.6242619788115,46.3757380211885,99.9,99.7,6317.0
Armenia,2006,2041.65267068997,3127100.0,53.6551411410668,46.3448588589332,99.4497451782227,98.9364581208359,5941.0
Armenia,2007,2962.70234594569,3107400.0,53.6880395076137,46.3119604923863,99.5108947753906,99.0096673711266,5898.0
Armenia,2008,3777.66859313767,3087100.0,53.7733573424235,46.2266426575765,99.5839309692383,99.1165209563131,5770.0
Armenia,2009,2820.5926553347,3066000.0,53.9173441936829,46.0826558063171,99.6687164306641,99.2575073650796,5671.0
Armenia,2010,3041.34450723339,3044800.0,54.0721195410016,45.9278804589984,99.7,99.8,6491.0
Armenia,2011,3349.55309771906,3027900.0,54.1357267253019,45.8642732746981,99.8561706542969,99.6131398901937,7430.0
Armenia,2012,3511.56399687426,3024100.0,54.1020493566013,45.8979506433987,99.9322509765625,99.7873630684024,8036.0
Armenia,2013,3680.16692158886,3022000.0,54.0660143068409,45.9339856931591,99.9776763916016,99.9138800404492,7710.0
Armenia,2014,3852.11800610384,3013800.0,54.0299108068581,45.9700891931419,99.9955825805664,99.9778159455329,7750.0
Armenia,2015,3512.39350276709,3004600.0,53.9965568673175,46.0034431326825,100.0,100.0,7799.0
Armenia,2016,3524.42476874707,2992300.0,53.9661270827109,46.0338729172891,100.0,100.0,
Armenia,2017,3869.05373867752,2979400.0,53.939449660253,46.060550339747,,,
Armenia,2018,4196.00562301769,2969000.0,53.8890673942814,46.1109326057186,,,
Armenia,2019,4597.22887399548,2962500.0,53.8189073448367,46.1810926551633,,,
Armenia,2020,4268.68093304583,2961500.0,53.7708430477514,46.2291569522487,,,
Armenia,2021,4685.17997128509,2962300.0,53.7402594597382,46.2597405402618,,,
Armenia,2022,6571.97445545099,2969200.0,53.6967414414024,46.3032585585976,,,
Armenia,2023,8159.08720967996,2964300.0,53.6122767160213,46.3877232839787,,,
Armenia,2024,8556.21406956719,3033500.0,53.569257256611,46.430742743389,,,
Aruba,2000,20681.0230269625,90588.0,51.8887799821994,48.1112200178006,99.9886474609375,84.3583628446729,776.6
Aruba,2001,20740.1325828172,91439.0,51.9406455899452,48.0593544100548,99.9714431762695,84.4418212351899,808.3
Aruba,2002,21307.2482505267,92074.0,51.9878746758008,48.0121253241992,99.9469451904297,84.9301543525847,824.7
Aruba,2003,21949.4859960868,93128.0,52.0198026237393,47.9801973762607,99.919921875,85.4018916341706,841.8
Aruba,2004,23700.6319899197,95138.0,52.0517524379647,47.9482475620353,99.8953323364258,85.864615256153,865.8
Aruba,2005,24171.8371325422,97635.0,52.0969967101772,47.9030032898228,99.8776550292969,86.3256417830298,910.5
Aruba,2006,24845.65848362,99405.0,52.1474322015242,47.8525677984758,99.8713836669922,86.7924716100836,909.5
Aruba,2007,26736.3089444046,100150.0,52.1964653628335,47.8035346371665,99.8713836669922,87.2800943271598,936.0
Aruba,2008,28171.9094008501,100917.0,52.2437503195133,47.7562496804867,99.8795318603516,87.7954297271775,913.6
Aruba,2009,25134.7712303589,101604.0,52.2888159555668,47.7111840444332,99.901481628418,88.3301448646907,924.3
Aruba,2010,24093.1401510626,101838.0,52.2794014823102,47.7205985176898,99.9322814941406,88.3834352048656,940.2
Aruba,2011,25712.3843015186,102591.0,52.2885719944543,47.7114280055457,99.9632339477539,89.4559200945327,930.5
Aruba,2012,25119.6655449838,104110.0,52.3648084274245,47.6351915725755,99.9855880737305,90.0442292277689,914.5
Aruba,2013,25813.5714408438,105675.0,52.4381563423267,47.5618436576733,99.9964447021484,90.6454606661621,928.1
Aruba,2014,26129.8390617693,106807.0,52.5059735133933,47.4940264866068,99.9995880126953,91.2520466977627,916.6
Aruba,2015,27458.2201537506,107906.0,52.5656530753283,47.4343469246717,100.0,91.8562064439229,931.6
Aruba,2016,27441.5502144601,108727.0,52.6205989940558,47.3794010059442,100.0,92.4528443723035,
Aruba,2017,28440.0416881491,108735.0,52.6737917336612,47.3262082663388,,,
Aruba,2018,30082.1584226798,108908.0,52.7313214070956,47.2686785929044,,,
Aruba,2019,30645.8906024548,109203.0,52.7961447943517,47.2038552056483,,,
Aruba,2020,22759.8071750722,108587.0,52.8445065176909,47.1554934823091,,,
Aruba,2021,26749.3296093118,107700.0,52.8319604306514,47.1680395693486,,,
Aruba,2022,30975.9989121779,107310.0,52.792674101427,47.207325898573,,,
Aruba,2023,35718.7531191634,107359.0,52.769619877894,47.230380122106,,,
Aruba,2024,39498.5941293797,107995.0,52.7612755168138,47.2387244831862,,,
Australia,2000,21908.9968019784,19028802.0,50.3654938055051,49.6345061944949,100.0,100.0,209864.0
Australia,2001,19733.6510102645,19274701.0,50.3738232963859,49.6261767036141,100.0,100.0,224265.0
Australia,2002,20335.0960191023,19495210.0,50.3685516098815,49.6314483901186,100.0,100.0,227378.0
Australia,2003,23757.5898471684,19720737.0,50.3606052921539,49.6393947078461,100.0,100.0,221905.0
Australia,2004,30886.0500949401,19932722.0,50.3516318440208,49.6483681559792,100.0,100.0,229563.0
Australia,2005,34535.20727091,20176844.0,50.3394615977046,49.6605384022954,100.0,100.0,228347.0
Australia,2006,36658.8243476122,20450966.0,50.3204089641078,49.6795910358922,100.0,100.0,232727.0
Australia,2007,41128.2476618402,20827622.0,50.2880639425835,49.7119360574165,100.0,100.0,242979.0
Australia,2008,49811.2067218988,21249199.0,50.2468041475132,49.7531958524868,100.0,100.0,243073.0
Australia,2009,42954.8494884573,21691653.0,50.2179290089878,49.7820709910122,100.0,100.0,248687.0
Australia,2010,52313.8939041213,22031750.0,50.215492741914,49.784507258086,100.0,100.0,252651.0
Australia,2011,62799.3895017032,22340024.0,50.2252980734905,49.7747019265095,100.0,100.0,253907.0
Australia,2012,68301.4402512587,22733465.0,50.2349793748154,49.7650206251845,100.0,100.0,251108.0
Australia,2013,68476.6788496118,23128129.0,50.2568678080919,49.7431321919081,100.0,100.0,249621.0
Australia,2014,62817.2061751737,23475686.0,50.2962077675499,49.7037922324501,100.0,100.0,248264.0
Australia,2015,56970.3613028094,23815995.0,50.3403749506953,49.6596250493047,100.0,100.0,252276.0
Australia,2016,50084.4440606385,24190907.0,50.3737860031359,49.6262139968641,100.0,100.0,
Australia,2017,54117.547718609,24592588.0,50.3822463746873,49.6177536253127,,,
Australia,2018,57410.1737346009,24963258.0,50.3753766216602,49.6246233783398,,,
Australia,2019,55194.7585097428,25334826.0,50.3745440929094,49.6254559070906,,,
Australia,2020,51983.4523666382,25649248.0,50.3812239619254,49.6187760380746,,,
Australia,2021,60758.9044397144,25685412.0,50.3808171983059,49.6191828016941,,,
Australia,2022,65169.5191118657,26018721.0,50.3817452046839,49.6182547953161,,,
Australia,2023,65058.3773146674,26659922.0,50.385263386718,49.614736613282,,,
Australia,2024,64603.9856308464,27196812.0,50.3816258663084,49.6183741336916,,,
Austria,2000,24487.2974685956,8011566.0,51.6372666770499,48.3627333229501,100.0,100.0,59874.0
Austria,2001,24430.495982841,8042293.0,51.5804567687179,48.4195432312821,100.0,100.0,61067.0
Austria,2002,26334.862215032,8081957.0,51.5177496239623,48.4822503760377,100.0,100.0,60706.0
Austria,2003,32110.1159661425,8121423.0,51.4744290068626,48.5255709931374,100.0,100.0,58097.0
Austria,2004,36614.2506533707,8171966.0,51.4371580714828,48.5628419285172,100.0,100.0,61948.0
Austria,2005,38157.37022862,8227829.0,51.3915562185601,48.6084437814399,100.0,100.0,64065.0
Austria,2006,40382.2078298575,8268641.0,51.3582150590007,48.6417849409993,100.0,100.0,62099.0
Austria,2007,46622.9622913635,8295487.0,51.3464462612294,48.6535537387706,100.0,100.0,62612.0
Austria,2008,51581.3982361071,8321496.0,51.3371875155063,48.6628124844937,100.0,100.0,64540.0
Austria,2009,47857.4446635266,8343323.0,51.3216973145206,48.6783026854794,100.0,100.0,66315.0
Austria,2010,46611.1393420232,8363404.0,51.3073137749113,48.6926862250887,100.0,100.0,67933.0
Austria,2011,51116.8953522042,8391643.0,51.2810263461082,48.7189736538917,100.0,100.0,62274.0
Austria,2012,48250.4059142637,8429991.0,51.237025001186,48.762974998814,100.0,100.0,68726.0
Austria,2013,50305.3545774973,8479823.0,51.1861476741003,48.8138523258997,100.0,100.0,64515.0
Austria,2014,51314.9722616322,8546356.0,51.1167177401297,48.8832822598703,100.0,100.0,61595.0
Austria,2015,43915.228020857,8642699.0,50.9830128002676,49.0169871997323,100.0,100.0,61763.0
Austria,2016,45061.4993920192,8736668.0,50.8681818410706,49.1318181589294,100.0,100.0,
Austria,2017,47163.7425775142,8797566.0,50.8330305450405,49.1669694549595,,,
Austria,2018,51194.0749841299,8840521.0,50.8191852404036,49.1808147595964,,,
Austria,2019,49885.9947355204,8879920.0,50.8101565656361,49.1898434343639,,,
Austria,2020,48716.4098900349,8916864.0,50.8028051635365,49.1971948364635,,,
Austria,2021,53648.6437976214,8955797.0,50.797720009778,49.202279990222,,,
Austria,2022,52336.7725223758,9041851.0,50.7903314381382,49.2096685618618,,,
Austria,2023,56579.504175468,9131761.0,50.7795854937375,49.2204145062625,,,
Austria,2024,58268.8787651601,9177982.0,50.7652004267602,49.2347995732398,,,
Azerbaijan,2000,655.097249579917,8048600.0,52.8670906941284,47.1329093058717,99.7049277072883,97.8164173069147,18699.0
Azerbaijan,2001,703.670998584686,8111200.0,52.7759192541819,47.2240807458181,99.5189208984375,97.6038581205299,18970.0
Azerbaijan,2002,763.108895463487,8171950.0,52.6848418107181,47.3151581892819,99.5576629638672,100.0,18701.0
Azerbaijan,2003,883.692580745256,8234100.0,52.598324153357,47.401675846643,99.5966186523438,98.1494935224998,21286.0
Azerbaijan,2004,1045.0136328106,8306500.0,52.504383457281,47.495616542719,99.6385955810547,98.4148223393042,21744.0
Azerbaijan,2005,1578.36733030667,8391850.0,52.3990523014979,47.6009476985022,99.6864013671875,98.6878386717311,22872.0
Azerbaijan,2006,2472.95725732287,8484550.0,52.2922200615746,47.7077799384254,99.8,99.0,24543.0
Azerbaijan,2007,3851.33015175141,8581300.0,52.187756844117,47.812243155883,99.8085708618164,99.2865852084893,21847.0
Azerbaijan,2008,5574.46810432575,8763400.0,52.0875884624214,47.9124115375786,99.8788146972656,99.5873688808444,21643.0
Azerbaijan,2009,4950.39949009423,8947243.0,52.0031035766189,47.9968964233811,99.9398651123047,99.8220911093484,18868.0
Azerbaijan,2010,5843.5337683582,9054332.0,51.9298009697328,48.0701990302673,99.9788360595703,99.9505935949411,18710.0
Azerbaijan,2011,7189.81869211976,9173082.0,51.8554690665125,48.1445309334875,99.9,99.9,20294.0
Azerbaijan,2012,7495.86527658099,9295784.0,51.7777602392446,48.2222397607555,99.9995498657226,99.9998970772107,22988.0
Azerbaijan,2013,7875.34536661549,9416801.0,51.6996375050779,48.3003624949221,100.0,100.0,23354.0
Azerbaijan,2014,7890.84028062087,9535079.0,51.6269001648611,48.3730998351389,100.0,100.0,24728.0
Azerbaijan,2015,5500.50364628486,9649341.0,51.5607642894128,48.4392357105872,100.0,100.0,24688.0
Azerbaijan,2016,3880.6852276838,9757812.0,51.4509605785238,48.5490394214762,100.0,100.0,
Azerbaijan,2017,4147.1981423222,9854033.0,51.3057569592403,48.6942430407597,,,
Azerbaijan,2018,4739.7943123408,9939771.0,51.1845622192109,48.8154377807891,,,
Azerbaijan,2019,4805.75371765917,10024283.0,51.1129397975862,48.8870602024138,,,
Azerbaijan,2020,4229.91064904503,10093121.0,51.0862790508096,48.9137209491904,,,
Azerbaijan,2021,5408.04535175023,10137750.0,51.0625030106882,48.9374969893118,,,
Azerbaijan,2022,7770.594223351,10141756.0,51.0283911966077,48.9716088033923,,,
Azerbaijan,2023,7133.02838048328,10153958.0,50.9994614374377,49.0005385625623,,,
Azerbaijan,2024,7283.8499076179,10202830.0,50.9815967123352,49.0184032876648,,,
BES Islands,2000,,,,,,,0.0
BES Islands,2001,,,,,,,0.0
BES Islands,2002,,,,,,,0.0
BES Islands,2003,,,,,,,0.0
BES Islands,2004,,,,,,,0.0
BES Islands,2005,,,,,,,0.0
BES Islands,2006,,,,,,,0.0
BES Islands,2007,,,,,,,0.0
BES Islands,2008,,,,,,,0.0
BES Islands,2009,,,,,,,0.0
BES Islands,2010,,,,,,,0.0
BES Islands,2011,,,,,,,0.0
BES Islands,2012,,,,,,,113.7
BES Islands,2013,,,,,,,116.3
BES Islands,2014,,,,,,,120.0
BES Islands,2015,,,,,,,126.7
BES Islands,2016,,,,,,,
"Bahamas, The",2000,24940.0775086078,323835.0,50.6288696404033,49.3711303595967,95.7670745849609,94.9165166427392,1704.8
"Bahamas, The",2001,25371.9237667614,327836.0,50.6837239237792,49.3162760762208,96.065547,96.065547,1769.5
"Bahamas, The",2002,26781.6195938652,331614.0,50.7327796775769,49.2672203224231,96.2578887939453,96.9701478251987,1886.2
"Bahamas, The",2003,26429.1247787663,335618.0,50.7943554874888,49.2056445125112,96.5021896362305,97.9393178797473,1995.1
"Bahamas, The",2004,26650.2934234303,339782.0,50.8632005226881,49.1367994773119,96.74951171875,98.8976580318334,1979.7
"Bahamas, The",2005,28602.4181869995,343894.0,50.9279022024228,49.0720977975772,97.002670288086,99.86622970937,2085.0
"Bahamas, The",2006,29184.7865087908,348375.0,51.005382131324,48.994617868676,97.2644805908203,100.0,2121.0
"Bahamas, The",2007,30051.8489587756,353334.0,51.1000922639769,48.8999077360231,97.5377502441406,100.0,2246.0
"Bahamas, The",2008,29392.3824416397,358120.0,51.1891232292996,48.8108767707004,97.8245468139649,100.0,2251.0
"Bahamas, The",2009,27512.9130950084,362810.0,51.2764256773518,48.7235743226482,98.1318664550781,100.0,2140.0
"Bahamas, The",2010,27473.100430502,367478.0,51.371238550335,48.628761449665,98.4405364990234,100.0,1804.6
"Bahamas, The",2011,27090.8376801379,371729.0,51.4592619892449,48.5407380107551,98.7581329345703,100.0,1753.6
"Bahamas, The",2012,28552.0242683151,375469.0,51.5306149625802,48.4693850374198,99.0815887451172,100.0,1749.5
"Bahamas, The",2013,27642.7419759179,378953.0,51.5955804545683,48.4044195454318,99.3987197875977,100.0,1885.0
"Bahamas, The",2014,29137.2175632622,382298.0,51.6602231766842,48.3397768233158,99.6763381958008,100.0,1853.0
"Bahamas, The",2015,30719.405417469,385346.0,51.7245495618235,48.2754504381765,99.8746032714844,100.0,2117.0
"Bahamas, The",2016,30616.5363157284,388055.0,51.7905966937676,48.2094033062324,100.0,100.0,
"Bahamas, The",2017,31875.4881749619,390485.0,51.859098300831,48.140901699169,,,
"Bahamas, The",2018,32642.3353203452,392717.0,51.9277240353741,48.0722759646259,,,
"Bahamas, The",2019,33640.3369861278,394675.0,51.9869563234467,48.0130436765533,,,
"Bahamas, The",2020,26178.7537607708,395863.0,52.0349211722237,47.9650788277763,,,
"Bahamas, The",2021,30367.8605757708,396373.0,52.0859192879416,47.9140807120584,,,
"Bahamas, The",2022,34957.1613279737,397538.0,52.1448210112718,47.8551789887281,,,
"Bahamas, The",2023,38231.774484278,399440.0,52.2059578260619,47.7940421739381,,,
"Bahamas, The",2024,39455.4466548546,401283.0,52.2538956297675,47.7461043702325,,,
Bahrain,2000,14214.4836839343,637582.0,40.9268496669554,59.0731503330446,,,13859.0
Bahrain,2001,13573.2339887597,661316.0,40.7002725885627,59.2997274114373,100.0,100.0,14618.0
Bahrain,2002,13501.4708801425,710553.0,40.1890728093837,59.8109271906163,100.0,100.0,15258.0
Bahrain,2003,14486.0269029822,764517.0,39.6844473205756,60.3155526794244,100.0,100.0,15702.0
Bahrain,2004,15963.9493171617,823741.0,39.2612474496295,60.7387525503705,100.0,100.0,16150.0
Bahrain,2005,17966.1657837625,888822.0,38.9049788602439,61.0950211397561,100.0,100.0,19373.0
Bahrain,2006,19267.282615072,960424.0,38.602999948724,61.397000051276,100.0,100.0,21042.0
Bahrain,2007,20908.4042548073,1039295.0,38.3445321329103,61.6554678670897,100.0,100.0,21727.0
Bahrain,2008,23299.4992780392,1103496.0,38.1193596225264,61.8806403774737,100.0,100.0,22824.0
Bahrain,2009,19465.3140745038,1178415.0,37.9144224635753,62.0855775364247,100.0,100.0,22561.0
Bahrain,2010,21819.3291098099,1228543.0,37.8418520924068,62.1581479075932,100.0,100.0,23824.0
Bahrain,2011,25032.7867743333,1195020.0,37.6930841084321,62.3069158915679,100.0,100.0,24338.0
Bahrain,2012,26438.6733230428,1208964.0,37.3018894140687,62.6981105859313,100.0,100.0,24775.0
Bahrain,2013,26989.7601148469,1253191.0,37.495694808237,62.504305191763,100.0,100.0,25916.0
Bahrain,2014,26451.7965647453,1314562.0,38.1658805893752,61.8341194106248,100.0,100.0,27253.0
Bahrain,2015,23734.0551143019,1370322.0,38.1688022487497,61.8311977512503,100.0,100.0,28484.0
Bahrain,2016,23800.001440631,1423726.0,37.4953046405191,62.5046953594809,100.0,100.0,
Bahrain,2017,24784.7693514607,1501116.0,36.9528912040864,63.0471087959136,,,
Bahrain,2018,26324.4066549559,1503091.0,37.1431433102412,62.8568566897588,,,
Bahrain,2019,27259.7438599327,1483756.0,37.5173911316839,62.4826088683161,,,
Bahrain,2020,24342.8444554718,1472204.0,37.6894793729523,62.3105206270477,,,
Bahrain,2021,27147.8083882286,1504365.0,37.9995125732139,62.0004874267861,,,
Bahrain,2022,30470.5219276023,1524693.0,38.0271256206561,61.9728743793439,,,
Bahrain,2023,29290.1284215098,1577059.0,37.9233148474356,62.0766851525644,,,
Bahrain,2024,29653.5682731534,1588670.0,37.9589782010245,62.0410217989755,,,
Bangladesh,2000,396.670730249751,134544304.0,49.1044135981824,50.8955864018176,81.2,20.5,15771.0
Bangladesh,2001,394.65641001891,136805810.0,49.1781822045556,50.8218177954444,77.549674987793,21.4908785163709,17392.0
Bangladesh,2002,393.886422327628,138933658.0,49.2812440020834,50.7187559979166,78.5715789794922,23.7333793391398,18665.0
Bangladesh,2003,426.74880754362,140970351.0,49.3900430169178,50.6099569830822,79.5936813354492,25.9796460581087,19712.0
Bangladesh,2004,455.614016909798,142902856.0,49.5043933901503,50.4956066098497,76.6,30.4,24683.0
Bangladesh,2005,480.08585075452,144715786.0,49.623618808248,50.3763811917519,82.61,31.19,26447.0
Bangladesh,2006,490.388026533289,146405973.0,49.7465677186096,50.2534322813904,77.799135031235,38.8453183948782,29531.0
Bangladesh,2007,537.955492792911,147989278.0,49.8720579617122,50.1279420382878,82.1,36.6,31005.0
Bangladesh,2008,613.06204104124,149474264.0,49.9996782054736,50.0003217945265,84.805046081543,37.5653920026175,34218.0
