response_id,item_index,raw_answer,numeric_score
115,4,6,0.0409
115,5,5,0.5968
115,6,7,0.3206
115,7,2,0.3156
115,8,4,0.7218
115,9,7,0.2333
115,10,4,0.5562
115,11,6,0.6805
115,12,4,0.4228
115,13,7,0.6023
115,14,1,0.3353
115,15,6,0.4161
117,1,6,0.3148
117,2,6,0.1228
117,3,5,0.454
117,4,6,0.3422
117,5,4,0.5453
117,6,7,0.506
117,7,7,0.2183
118,1,7,0.5182
118,2,4,0.0866
118,3,6,0.0119
118,4,3,0.3103
118,5,3,0.4167
118,6,1,0.2416
118,7,6,0.6511
120,1,4,0.6329
120,2,1,0.631
120,3,2,0.5437
120,4,7,0.7707
120,5,1,0.5121
120,6,2,0.3394
120,7,3,0.4417
122,1,7,0.2559
122,2,1,0.1572
122,3,3,0.3118
122,4,4,0.9432
122,5,5,0.6136
123,1,1,0.7887
123,2,7,0.9083
123,3,2,0.9064
123,4,6,0.7028
123,5,7,0.7671
123,6,4,0.9067
125,1,2,0.7441
125,2,4,0.3868
125,3,1,0.555
125,4,4,0.3889
125,5,7,0.2086
125,6,3,0.6661
125,7,3,0.2724
125,8,5,0.5004
125,9,5,0.2078
125,10,1,0.655
126,1,2,0.3716
126,2,5,0.4375
126,3,1,0.5811
126,4,1,0.098
126,5,1,0.7964
126,6,4,0.3736
126,7,7,0.9144
126,8,2,0.9768
126,9,5,0.4672
126,10,5,0.9423
126,11,3,0.2731
127,1,4,0.7445
127,2,4,0.1371
127,3,1,0.3803
127,4,2,0.4439
127,5,2,0.0079
127,6,2,0.9256
127,7,1,0.9796
127,8,5,0.6465
127,9,1,0.5064
127,10,7,0.1558
127,11,6,0.5532
128,1,3,0.7919
128,2,5,0.578
128,3,7,0.8306
128,4,4,0.6295
128,5,7,0.8616
128,6,7,0.3836
128,7,5,0.5884
128,8,4,0.2907
128,9,4,0.8448
128,10,5,0.9469
128,11,5,0.8968
128,12,1,0.2062
128,13,2,0.9525
128,14,1,0.6757
128,15,6,0.803
128,16,6,0.7317
128,17,1,0.3259
128,18,1,0.8106
129,1,2,0.0139
129,2,1,0.8819
129,3,7,0.0078
129,4,2,0.3127
129,5,5,0.5621
129,6,5,0.3926
129,7,4,0.4415
129,8,4,0.6827
129,9,4,0.2691
129,10,6,0.1038
129,11,6,0.3703
129,12,1,0.0836
129,13,5,0.8993
129,14,4,0.182
129,15,4,0.0875
129,16,4,0.1069
131,1,2,0.4664
131,2,3,0.836
131,3,2,0.9454
131,4,6,0.5096
131,5,2,0.8646
131,6,2,0.0686
131,7,5,0.0374
131,8,3,0.7924
131,9,1,0.2517
132,1,1,0.838
132,2,3,0.9019
132,3,2,0.3374
132,4,4,0.9088
132,5,3,0.5724
132,6,2,0.299
132,7,5,0.2762
132,8,1,0.1109
133,1,3,0.0151
133,2,5,0.4675
133,3,6,0.5373
133,4,6,0.4708
133,5,6,0.8894
133,6,3,0.0642
133,7,3,0.7143
133,8,4,0.8462
133,9,6,0.3615
133,10,3,0.3357
133,11,5,0.2217
133,12,6,0.3048
133,13,4,0.0089
133,14,6,0.4424
134,1,2,0.8683
134,2,2,0.4073
134,3,3,0.5096
134,4,7,0.8712
134,5,3,0.4804
134,6,1,0.4824
134,7,1,0.5204
134,8,7,0.8664
134,9,5,0.7543
134,10,7,0.9172
134,11,4,0.4003
134,12,1,0.7096
134,13,5,0.7714
134,14,7,0.1763
134,15,2,0.2184
134,16,2,0.0442
134,17,4,0.8576
135,1,7,0.1296
135,2,7,0.528
135,3,2,0.9101
135,4,7,0.2045
135,5,3,0.8399
135,6,1,0.2298
135,7,4,0.9992
135,8,5,0.8642
135,9,7,0.666
135,10,1,0.194
135,11,2,0.8659
135,12,3,0.5249
135,13,7,0.5247
137,1,2,0.1654
137,2,3,0.0715
137,3,5,0.41
137,4,3,0.1934
137,5,5,0.0053
137,6,5,0.744
137,7,6,0.0487
137,8,3,0.579
137,9,1,0.128
137,10,7,0.6397
137,11,7,0.9683
138,1,3,0.0236
138,2,1,0.822
138,3,3,0.598
138,4,5,0.9977
138,5,5,0.1278
138,6,3,0.8244
138,7,3,0.6438
138,8,1,0.3994
138,9,1,0.7622
140,1,4,0.9876
140,2,5,0.108
140,3,2,0.3788
140,4,6,0.9337
140,5,6,0.7979
140,6,7,0.2884
140,7,6,0.1545
140,8,4,0.7125
140,9,4,0.6551
140,10,1,0.209
140,11,5,0.6558
140,12,2,0.3041
140,13,5,0.8203
140,14,6,0.9759
140,15,4,0.3535
140,16,2,0.8068
140,17,4,0.9181
140,18,7,0.0042
142,1,3,0.9366
142,2,7,0.1474
142,3,3,0.4061
142,4,4,0.9199
142,5,7,0.5941
142,6,1,0.089
142,7,5,0.6847
142,8,3,0.3872
142,9,2,0.0434
142,10,1,0.8571
142,11,3,0.4874
143,1,3,0.4158
143,2,1,0.0821
143,3,4,0.4619
143,4,2,0.2945
143,5,5,0.7157
143,6,3,0.9706
143,7,3,0.0376
143,8,5,0.9198
143,9,6,0.0587
143,10,6,0.6454
144,1,2,0.3769
144,2,6,0.6343
144,3,4,0.2984
144,4,7,0.6261
144,5,7,0.5574
144,6,2,0.0312
144,7,7,0.1587
145,1,2,0.527
145,2,7,0.3158
145,3,2,0.8351
145,4,7,0.5588
145,5,6,0.3534
145,6,4,0.3957
145,7,7,0.1665
145,8,6,0.2477
145,9,6,0.63
145,10,7,0.0844
145,11,7,0.5246
145,12,1,0.6139
145,13,5,0.1858
145,14,2,0.2611
145,15,2,0.9927
145,16,2,0.4083
145,17,5,0.9507
146,1,4,0.2122
146,2,3,0.7635
146,3,4,0.0577
146,4,4,0.9391
146,5,2,0.0868
147,1,6,0.5572
147,2,3,0.9877
147,3,6,0.5357
147,4,7,0.2045
147,5,2,0.8917
147,6,2,0.8788
147,7,7,0.2887
147,8,1,0.1426
147,9,4,0.7405
147,10,1,0.8634
147,11,4,0.6156
147,12,2,0.8093
147,13,6,0.4538
147,14,6,0.7928
147,15,4,0.4151
148,1,7,0.5634
148,2,4,0.548
148,3,6,0.0869
148,4,7,0.6605
148,5,6,0.3592
148,6,3,0.4098
148,7,1,0.5495
148,8,7,0.698
148,9,7,0.0211
148,10,1,0.338
148,11,6,0.5859
148,12,1,0.6208
148,13,7,0.1369
148,14,6,0.0188
149,1,4,0.1366
149,2,7,0.7134
149,3,4,0.8204
149,4,5,0.6126
149,5,2,0.3075
149,6,3,0.4188
149,7,2,0.1858
149,8,3,0.8504
149,9,2,0.3209
149,10,5,0.6593
149,11,4,0.2094
149,12,5,0.7581
149,13,4,0.8481
149,14,6,0.8747
150,1,6,0.6865
150,2,6,0.3305
150,3,2,0.6107
150,4,1,0.068
150,5,7,0.1063
150,6,2,0.3417
150,7,1,0.0748
150,8,5,0.9989
150,9,2,0.0011
150,10,7,0.7065
150,11,3,0.1904
151,1,5,0.5066
151,2,6,0.4498
151,3,7,0.2936
151,4,1,0.673
151,5,5,0.3002
151,6,2,0.367
151,7,6,0.2638
151,8,5,0.5505
151,9,3,0.9284
151,10,7,0.723
151,11,6,0.9204
151,12,5,0.7515
151,13,1,0.4887
151,14,3,0.4821
151,15,3,0.4634
151,16,3,0.9422
151,17,2,0.3442
151,18,7,0.1732
151,19,7,0.3172
152,1,3,0.4685
152,2,4,0.6746
152,3,2,0.951
152,4,4,0.5328
152,5,5,0.0304
152,6,1,0.8967
152,7,5,0.3967
152,8,5,0.7667
152,9,2,0.553
153,1,2,0.9506
153,2,5,0.4465
153,3,6,0.3818
153,4,5,0.9607
153,5,4,0.2768
153,6,6,0.5473
153,7,3,0.7674
153,8,2,0.9156
153,9,2,0.5495
153,10,7,0.7796
153,11,7,0.1155
153,12,1,0.6405
154,1,5,0.1693
154,2,4,0.4828
154,3,3,0.7796
154,4,1,0.4927
154,5,3,0.1087
154,6,2,0.9935
154,7,1,0.081
154,8,3,0.6722
154,9,5,0.8649
154,10,2,0.8199
154,11,6,0.8442
154,12,7,0.8425
154,13,5,0.1334
154,14,4,0.1915
155,1,7,0.6873
155,2,5,0.4951
155,3,1,0.8199
155,4,4,0.1777
155,5,4,0.1334
155,6,2,0.6335
155,7,2,0.0398
155,8,7,0.4999
155,9,5,0.3433
155,10,2,0.0134
155,11,5,0.1064
155,12,6,0.8297
155,13,6,0.4157
155,14,2,0.7576
155,15,7,0.4062
155,16,6,0.3036
155,17,5,0.2088
155,18,6,0.357
155,19,6,0.4156
156,1,7,0.4188
156,2,4,0.1397
156,3,7,0.0047
156,4,3,0.371
156,5,7,0.94
156,6,3,0.1595
156,7,4,0.3461
156,8,3,0.9399
156,9,1,0.4978
156,10,4,0.1996
156,11,5,0.4424
156,12,3,0.8565
156,13,3,0.6348
157,1,7,0.8883
157,2,5,0.598
157,3,6,0.5345
157,4,6,0.1551
157,5,4,0.5702
158,1,6,0.7586
158,2,3,0.9845
158,3,1,0.0995
158,4,5,0.5261
158,5,2,0.0876
159,1,3,0.5981
159,2,4,0.2007
159,3,2,0.5327
159,4,1,0.3305
159,5,6,0.7223
159,6,5,0.6749
159,7,3,0.7048
159,8,4,0.7962
159,9,3,0.0742
159,10,3,0.0775
159,11,3,0.604
159,12,1,0.5288
159,13,6,0.2772
159,14,1,0.3608
159,15,5,0.4788
159,16,4,0.1852
159,17,3,0.19
159,18,5,0.8938
160,1,7,0.2782
160,2,3,0.119
160,3,4,0.7324
160,4,4,0.2951
160,5,5,0.0457
160,6,2,0.938
160,7,4,0.624
160,8,6,0.7107
160,9,5,0.2265
160,10,5,0.108
160,11,6,0.1764
160,12,3,0.934
160,13,1,0.0455
160,14,6,0.0221
160,15,4,0.6249
160,16,5,0.4033
160,17,1,0.0259
160,18,3,0.1051
161,1,5,0.7206
161,2,4,0.0912
161,3,4,0.9091
161,4,2,0.5653
161,5,3,0.1797
161,6,5,0.4615
161,7,5,0.4574
161,8,3,0.9911
161,9,2,0.3564
161,10,4,0.8223
161,11,6,0.5803
161,12,5,0.1576
161,13,3,0.7621
161,14,1,0.9107
161,15,1,0.2838
161,16,4,0.0915
161,17,3,0.3688
161,18,2,0.4726
161,19,4,0.5319
162,1,7,0.1154
162,2,7,0.7537
162,3,7,0.1909
162,4,2,0.9368
162,5,3,0.4897
162,6,7,0.9849
162,7,3,0.4688
162,8,1,0.5725
162,9,6,0.2738
162,10,5,0.1601
162,11,5,0.4327
162,12,7,0.4006
162,13,5,0.5603
162,14,3,0.4706
162,15,6,0.5695
162,16,6,0.3666
162,17,3,0.9684
162,18,3,0.202
162,19,6,0.6823
162,20,2,0.4177
163,1,1,0.3954
163,2,7,0.5688
163,3,5,0.8736
163,4,7,0.6937
163,5,4,0.4737
163,6,2,0.8015
164,1,5,0.5198
164,2,1,0.0705
164,3,5,0.6678
164,4,5,0.5609
164,5,3,0.01
164,6,6,0.5265
164,7,5,0.5134
164,8,2,0.3412
164,9,7,0.9642
164,10,6,0.3818
164,11,3,0.7898
164,12,5,0.0383
164,13,5,0.316
164,14,2,0.5777
164,15,5,0.6417
165,1,5,0.3638
165,2,5,0.7233
165,3,7,0.3935
165,4,5,0.6354
165,5,6,0.3713
165,6,5,0.0974
165,7,6,0.9296
165,8,7,0.0331
167,1,5,0.3132
167,2,1,0.5693
167,3,1,0.3172
167,4,3,0.5364
167,5,7,0.3532
167,6,4,0.1528
167,7,2,0.8931
167,8,4,0.5506
167,9,7,0.4279
167,10,5,0.4481
167,11,6,0.4098
167,12,6,0.5157
167,13,2,0.3528
167,14,4,0.5777
167,15,2,0.2447
167,16,2,0.1021
168,1,2,0.2459
168,2,4,0.0119
168,3,6,0.3906
168,4,2,0.8613
168,5,1,0.5919
168,6,3,0.9752
168,7,2,0.3983
168,8,5,0.8889
168,9,4,0.6152
168,10,6,0.6309
169,1,3,0.55
169,2,6,0.1488
169,3,2,0.0035
169,4,2,0.5912
169,5,6,0.5675
169,6,7,0.8037
169,7,7,0.5541
169,8,7,0.3257
169,9,5,0.9867
169,10,4,0.1181
170,1,5,0.9804
170,2,4,0.1247
170,3,4,0.8079
170,4,7,0.7632
170,5,5,0.5976
170,6,7,0.9169
170,7,5,0.6169
170,8,1,0.4378
170,9,7,0.1762
170,10,2,0.0269
170,11,1,0.8561
171,1,6,0.1371
171,2,5,0.4036
171,3,2,0.6119
171,4,1,0.8501
171,5,7,0.4229
171,6,6,0.0569
171,7,6,0.839
171,8,2,0.1713
171,9,1,0.16
171,10,4,0.9771
171,11,5,0.5283
171,12,2,0.1486
171,13,7,0.8091
171,14,6,0.009
171,15,5,0.9373
171,16,6,0.579
171,17,1,0.4087
171,18,3,0.8268
172,1,5,0.2219
172,2,7,0.5763
172,3,2,0.0453
172,4,7,0.2801
172,5,5,0.2002
172,6,7,0.1024
172,7,5,0.512
172,8,6,0.154
172,9,1,0.4391
172,10,4,0.4128
172,11,1,0.0305
172,12,7,0.5302
172,13,3,0.402
172,14,3,0.3632
172,15,6,0.4228
172,16,5,0.1649
174,1,5,0.8954
174,2,5,0.9736
174,3,5,0.967
174,4,5,0.4912
174,5,7,0.6855
174,6,3,0.5329
174,7,6,0.1028
174,8,7,0.4685
174,9,3,0.2335
174,10,5,0.8008
174,11,5,0.2625
174,12,3,0.8505
174,13,4,0.3126
174,14,6,0.7033
174,15,6,0.0693
174,16,2,0.3567
174,17,1,0.2032
174,18,3,0.0407
174,19,7,0.2506
174,20,2,0.8756
175,1,7,0.8128
175,2,4,0.7806
175,3,4,0.1852
175,4,6,0.1419
175,5,1,0.4571
175,6,6,0.0275
175,7,7,0.4868
176,1,5,0.9762
176,2,7,0.2342
176,3,2,0.8174
176,4,5,0.8779
176,5,5,0.5746
176,6,4,0.2403
176,7,6,0.4411
176,8,1,0.8737
176,9,2,0.3172
176,10,3,0.8701
176,11,1,0.372
176,12,5,0.7645
176,13,4,0.7872
176,14,7,0.7208
176,15,6,0.9064
176,16,4,0.5067
177,1,7,0.5537
177,2,7,0.2267
177,3,1,0.7895
177,4,4,0.0723
177,5,2,0.5955
177,6,5,0.267
177,7,4,0.7988
177,8,2,0.5795
177,9,3,0.2072
177,10,6,0.631
177,11,6,0.6796
177,12,1,0.0016
177,13,1,0.0463
177,14,2,0.6353
177,15,2,0.1504
177,16,2,0.1437
177,17,7,0.4873
178,1,3,0.3889
178,2,6,0.7639
178,3,6,0.3563
178,4,7,0.1542
178,5,4,0.5845
178,6,4,0.1006
178,7,4,0.118
178,8,4,0.6325
178,9,2,0.3567
178,10,3,0.812
178,11,3,0.2608
178,12,1,0.674
178,13,6,0.3689
178,14,1,0.5071
178,15,4,0.7356
178,16,5,0.4269
178,17,6,0.698
178,18,2,0.7827
178,19,3,0.019
179,1,6,0.2092
179,2,5,0.4519
179,3,7,0.945
179,4,6,0.8358
179,5,4,0.8411
179,6,1,0.3916
179,7,6,0.3292
179,8,4,0.2973
179,9,3,0.5125
179,10,6,0.2108
179,11,7,0.5749
179,12,1,0.1499
179,13,4,0.655
179,14,7,0.1664
179,15,5,0.6361
179,16,6,0.5762
179,17,3,0.1865
179,18,4,0.4989
180,1,1,0.0973
180,2,1,0.369
180,3,1,0.084
180,4,7,0.3837
180,5,6,0.2857
180,6,2,0.6041
180,7,4,0.7488
180,8,1,0.1654
180,9,5,0.3175
180,10,7,0.2341
180,11,4,0.4934
180,12,3,0.5116
180,13,6,0.0428
180,14,6,0.1817
180,15,5,0.9442
182,1,7,0.7071
182,2,2,0.4492
182,3,1,0.6977
182,4,6,0.6324
182,5,3,0.5655
182,6,3,0.1165
182,7,5,0.913
182,8,6,0.1677
182,9,3,0.5338
182,10,7,0.8647
182,11,7,0.8969
183,1,1,0.8997
183,2,4,0.7607
183,3,4,0.7512
183,4,1,0.9968
183,5,7,0.0388
183,6,6,0.4923
183,7,7,0.5159
183,8,3,0.2732
184,1,5,0.1
184,2,5,0.0274
184,3,3,0.2231
184,4,2,0.3835
184,5,3,0.0371
184,6,6,0.8472
184,7,3,0.0854
184,8,1,0.6385
184,9,2,0.6875
184,10,3,0.4459
185,1,6,0.3906
185,2,5,0.6349
185,3,5,0.2003
185,4,1,0.8318
185,5,1,0.2675
185,6,2,0.0095
185,7,3,0.0823
185,8,2,0.7942
185,9,2,0.3266
185,10,6,0.7497
185,11,4,0.2703
185,12,6,0.5121
185,13,1,0.8558
185,14,7,0.3367
185,15,6,0.9651
186,1,4,0.5315
186,2,5,0.6591
186,3,2,0.5608
186,4,7,0.2253
186,5,6,0.0218
186,6,5,0.046
186,7,1,0.2501
186,8,3,0.8809
186,9,1,0.8896
186,10,1,0.3588
186,11,5,0.7714
186,12,6,0.0688
186,13,6,0.845
186,14,4,0.6736
186,15,1,0.6711
186,16,1,0.5176
186,17,7,0.3131
186,18,4,0.4541
187,1,7,0.3792
187,2,3,0.8603
187,3,5,0.6644
187,4,6,0.395
187,5,4,0.706
187,6,5,0.9287
187,7,1,0.5401
187,8,2,0.4374
187,9,4,0.0998
187,10,1,0.0909
187,11,6,0.9198
187,12,1,0.4794
187,13,6,0.3615
187,14,7,0.5897
187,15,7,0.7894
187,16,1,0.2747
188,1,3,0.037
188,2,1,0.8478
188,3,5,0.5434
188,4,1,0.067
188,5,1,0.1797
188,6,4,0.366
188,7,1,0.806
188,8,7,0.4367
188,9,6,0.6977
188,10,1,0.3796
188,11,7,0.3974
188,12,2,0.4128
188,13,7,0.9156
188,14,4,0.6446
188,15,3,0.17
188,16,5,0.728
188,17,5,0.9501
189,1,2,0.1202
189,2,3,0.964
189,3,6,0.7066
189,4,4,0.1312
189,5,7,0.5149
189,6,1,0.2523
190,1,3,0.9807
190,2,2,0.729
190,3,1,0.2692
190,4,6,0.347
190,5,4,0.3969
190,6,5,0.8755
190,7,4,0.0393
190,8,2,0.6957
190,9,5,0.9648
190,10,2,0.7425
190,11,2,0.8533
190,12,1,0.2755
191,1,2,0.7954
191,2,2,0.7591
191,3,4,0.0505
191,4,3,0.6405
191,5,7,0.7452
191,6,1,0.1439
191,7,5,0.6257
191,8,5,0.9226
191,9,6,0.272
191,10,5,0.5401
193,1,2,0.6299
193,2,7,0.7583
193,3,7,0.3208
193,4,2,0.6063
193,5,1,0.7452
193,6,2,0.9319
193,7,1,0.7367
193,8,2,0.5293
193,9,2,0.8847
193,10,6,0.3564
193,11,5,0.9312
193,12,2,0.3354
193,13,2,0.1257
193,14,1,0.1796
193,15,1,0.8889
193,16,3,0.9171
193,17,6,0.3741
193,18,4,0.8551
193,19,1,0.971
194,1,5,0.4871
194,2,5,0.0215
194,3,3,0.4923
194,4,7,0.8526
194,5,7,0.8802
194,6,7,0.2257
194,7,3,0.8536
194,8,3,0.7974
194,9,6,0.6568
194,10,2,0.336
194,11,5,0.2076
194,12,2,0.6413
194,13,7,0.3844
194,14,4,0.5348
196,1,2,0.6706
196,2,4,0.6887
196,3,1,0.6361
196,4,3,0.7538
196,5,3,0.4361
196,6,3,0.5691
196,7,3,0.5069
196,8,2,0.8684
196,9,4,0.2306
196,10,5,0.7232
196,11,3,0.3032
196,12,7,0.1753
196,13,3,0.4191
196,14,4,0.569
196,15,2,0.7541
196,16,3,0.3289
196,17,5,0.615
196,18,4,0.8198
196,19,7,0.1729
196,20,5,0.6874
197,1,1,0.6665
197,2,3,0.7329
197,3,7,0.9623
197,4,1,0.819
197,5,4,0.6678
197,6,1,0.5828
197,7,5,0.1946
197,8,5,0.3315
197,9,2,0.6216
197,10,2,0.5749
197,11,4,0.8323
197,12,1,0.2942
197,13,7,0.3561
197,14,3,0.5877
198,1,1,0.5178
198,2,4,0.4021
198,3,7,0.6459
198,4,3,0.2604
198,5,5,0.364
198,6,7,0.5225
198,7,5,0.0536
198,8,4,0.1438
198,9,5,0.5153
198,10,7,0.1066
198,11,1,0.1695
198,12,4,0.3291
198,13,5,0.9724
198,14,1,0.5828
198,15,7,0.3186
199,1,6,0.2451
199,2,5,0.4089
199,3,7,0.4143
199,4,4,0.9666
199,5,3,0.6943
200,1,4,0.2913
200,2,2,0.5129
200,3,6,0.3269
200,4,1,0.7879
200,5,5,0.6709
200,6,4,0.9267
200,7,1,0.8013
200,8,5,0.1377
200,9,4,0.7943
200,10,1,0.44
201,1,1,0.5088
201,2,7,0.1176
201,3,7,0.5287
201,4,7,0.7605
201,5,1,0.5446
201,6,7,0.0814
201,7,2,0.3978
201,8,2,0.2684
201,9,7,0.0233
201,10,3,0.6793
201,11,4,0.1775
201,12,1,0.9774
201,13,1,0.1615
201,14,7,0.2869
201,15,3,0.7088
201,16,7,0.907
201,17,7,0.0108
201,18,2,0.7245
201,19,7,0.0003
203,1,1,0.5611
203,2,4,0.5612
203,3,2,0.0516
203,4,6,0.0032
203,5,6,0.9902
203,6,7,0.2272
203,7,2,0.9337
203,8,1,0.5093
203,9,5,0.763
203,10,3,0.1517
203,11,3,0.1476
203,12,7,0.1367
203,13,2,0.0183
203,14,7,0.7417
203,15,3,0.6638
203,16,4,0.568
203,17,4,0.1381
203,18,7,0.7231
203,19,4,0.7362
203,20,1,0.9704
204,1,7,0.5357
204,2,6,0.1192
204,3,4,0.2211
204,4,1,0.4532
204,5,6,0.9513
204,6,1,0.8436
204,7,6,0.632
204,8,3,0.6771
204,9,2,0.3335
204,10,5,0.6478
204,11,6,0.1847
204,12,6,0.0986
204,13,6,0.6072
204,14,4,0.9091
204,15,6,0.8619
204,16,3,0.4233
204,17,2,0.7756
204,18,4,0.5416
205,1,5,0.1115
205,2,1,0.2979
205,3,7,0.713
205,4,1,0.7503
205,5,5,0.2969
205,6,4,0.1295
205,7,4,0.3189
205,8,5,0.7094
205,9,2,0.9787
205,10,7,0.584
205,11,5,0.7945
206,1,4,0.11
206,2,7,0.7055
206,3,5,0.6203
206,4,2,0.4865
206,5,7,0.0417
206,6,7,0.4064
206,7,6,0.6491
206,8,5,0.4113
207,1,5,0.1928
207,2,7,0.5299
207,3,2,0.7835
207,4,3,0.3008
207,5,6,0.8942
207,6,4,0.4844
207,7,5,0.1658
207,8,4,0.9898
207,9,5,0.4724
207,10,1,0.6386
207,11,6,0.3898
207,12,2,0.0291
207,13,1,0.6097
207,14,5,0.9486
207,15,2,0.5654
207,16,7,0.0945
207,17,3,0.1673
207,18,6,0.9446
207,19,2,0.2928
208,1,5,0.4332
208,2,5,0.3817
208,3,7,0.4717
208,4,5,0.9504
208,5,7,0.016
208,6,1,0.5029
208,7,6,0.1085
209,1,1,0.8893
209,2,5,0.8401
209,3,6,0.519
209,4,5,0.6977
209,5,4,0.4435
209,6,2,0.0284
209,7,4,0.6616
209,8,7,0.1524
209,9,1,0.5928
209,10,1,0.6265
209,11,4,0.6926
209,12,7,0.1842
210,1,6,0.7357
210,2,3,0.8578
210,3,2,0.9966
210,4,7,0.886
210,5,7,0.8886
210,6,4,0.4648
210,7,1,0.737
210,8,5,0.1188
210,9,2,0.8155
210,10,2,0.4525
210,11,2,0.1183
210,12,3,0.8811
210,13,5,0.4225
210,14,6,0.2205
210,15,5,0.0812
210,16,3,0.0719
211,1,1,0.0722
211,2,7,0.0934
211,3,5,0.9504
211,4,6,0.125
211,5,7,0.9371
212,1,2,0.4073
212,2,5,0.8076
212,3,2,0.9144
212,4,1,0.4181
212,5,5,0.4162
212,6,2,0.4006
212,7,3,0.602
212,8,7,0.202
212,9,3,0.0166
212,10,5,0.6309
212,11,6,0.4059
212,12,3,0.9312
212,13,6,0.3
212,14,1,0.3162
213,1,7,0.4557
213,2,7,0.6232
213,3,7,0.174
213,4,6,0.7029
213,5,2,0.3247
213,6,4,0.3774
213,7,1,0.9169
213,8,2,0.7377
213,9,3,0.4602
213,10,3,0.1342
213,11,2,0.0699
213,12,4,0.7675
213,13,1,0.0935
213,14,1,0.3368
213,15,3,0.4222
213,16,3,0.4308
213,17,5,0.5422
214,1,6,0.4296
214,2,3,0.211
214,3,2,0.6595
214,4,1,0.4138
214,5,2,0.3258
214,6,6,0.1632
214,7,7,0.008
214,8,2,0.8973
214,9,4,0.3824
214,10,5,0.7741
214,11,6,0.0504
214,12,2,0.8736
214,13,3,0.655
214,14,3,0.3269
214,15,6,0.4294
214,16,7,0.5904
214,17,2,0.5601
214,18,4,0.8836
214,19,4,0.5162
215,1,1,0.6898
215,2,6,0.1062
215,3,3,0.6548
215,4,7,0.2255
215,5,3,0.9177
215,6,3,0.0819
215,7,1,0.6577
215,8,3,0.4249
215,9,1,0.38
215,10,1,0.6904
215,11,2,0.7503
215,12,4,0.7442
216,1,2,0.3535
216,2,4,0.6138
216,3,5,0.0305
216,4,2,0.1792
216,5,6,0.7598
216,6,3,0.2957
216,7,6,0.8927
216,8,5,0.6897
217,1,1,0.7787
217,2,2,0.3384
217,3,2,0.4284
217,4,7,0.8075
217,5,5,0.8775
217,6,6,0.6
217,7,3,0.3175
217,8,2,0.0604
217,9,1,0.7657
217,10,6,0.0345
217,11,3,0.2013
217,12,1,0.1987
218,1,1,0.095
218,2,3,0.9897
218,3,5,0.3243
218,4,4,0.1983
218,5,2,0.7304
218,6,4,0.1045
218,7,4,0.893
218,8,7,0.3328
218,9,5,0.5517
218,10,5,0.4457
218,11,7,0.2968
218,12,4,0.761
218,13,1,0.5565
218,14,2,0.084
218,15,4,0.2464
218,16,2,0.2383
218,17,6,0.8882
219,1,3,0.9026
219,2,6,0.5523
219,3,6,0.9966
219,4,1,0.0221
219,5,5,0.1594
219,6,1,0.5617
219,7,2,0.2387
219,8,4,0.8149
219,9,6,0.3726
219,10,7,0.6634
220,1,7,0.7046
220,2,5,0.8765
220,3,3,0.717
220,4,5,0.0267
220,5,6,0.2677
220,6,1,0.6118
220,7,6,0.0305
220,8,1,0.8644
220,9,7,0.3373
220,10,2,0.6789
221,1,4,0.2613
221,2,1,0.0489
221,3,7,0.8133
221,4,3,0.801
221,5,1,0.2327
221,6,3,0.5869
221,7,5,0.455
221,8,7,0.9785
221,9,4,0.2222
221,10,7,0.9403
221,11,7,0.3273
221,12,7,0.7525
221,13,4,0.9733
221,14,5,0.0003
223,1,7,0.8606
223,2,7,0.0572
223,3,6,0.5665
223,4,6,0.4984
223,5,5,0.4137
223,6,4,0.3934
223,7,2,0.0885
223,8,7,0.6999
223,9,6,0.4235
223,10,4,0.8403
223,11,6,0.4747
224,1,5,0.2753
224,2,6,0.8324
224,3,4,0.0328
224,4,2,0.6855
224,5,4,0.3286
224,6,4,0.8915
224,7,1,0.6047
224,8,4,0.7035
224,9,4,0.7538
224,10,3,0.2217
224,11,1,0.8585
224,12,2,0.106
224,13,4,0.6116
224,14,6,0.3003
224,15,5,0.4249
225,1,6,0.3184
225,2,2,0.5828
225,3,1,0.6543
225,4,2,0.2884
225,5,3,0.0707
225,6,6,0.0085
225,7,1,0.7998
225,8,2,0.289
225,9,3,0.3684
225,10,4,0.9604
225,11,2,0.1916
225,12,5,0.0734
225,13,5,0.5556
225,14,2,0.286
225,15,6,0.4186
225,16,7,0.3903
225,17,2,0.3277
225,18,4,0.0166
226,1,1,0.5991
226,2,3,0.1187
226,3,6,0.4062
226,4,7,0.1136
226,5,5,0.3523
226,6,7,0.6998
226,7,3,0.0468
226,8,1,0.8924
226,9,2,0.8242
226,10,4,0.2685
226,11,1,0.3984
226,12,5,0.0964
226,13,3,0.6784
226,14,2,0.8912
227,1,4,0.9686
227,2,3,0.0166
227,3,5,0.0942
227,4,2,0.0396
227,5,2,0.1265
227,6,6,0.3498
227,7,7,0.3134
228,1,4,0.6189
228,2,3,0.7056
228,3,7,0.3192
228,4,1,0.6019
228,5,2,0.0484
228,6,7,0.8501
228,7,7,0.7638
228,8,7,0.1224
228,9,2,0.3804
228,10,2,0.5921
228,11,2,0.6607
228,12,4,0.9367
228,13,6,0.9548
228,14,3,0.1516
228,15,6,0.1989
228,16,1,0.8086
230,1,4,0.1757
230,2,4,0.4263
230,3,3,0.6535
230,4,1,0.8823
230,5,4,0.0029
230,6,1,0.0793
230,7,1,0.4352
