wave_id,study_id,respondent_id,wave_date,employment_status,job_sector,weekly_hours,gross_monthly_usd,job_satisfaction,financial_anxiety
340,2,309,2019-08-18,Self-employed,Education,27.33,3834.22,0.4523,0.9381
341,2,422,2019-07-07,Unemployed,Education,0,223.98,0.5953,0.4184
342,2,422,2019-07-27,Unemployed,Public Sector,0,475.93,0.3249,0.7728
343,2,422,2019-08-10,Unemployed,Construction,0,854.89,0.502,0.7943
344,2,422,2019-08-18,Unemployed,Healthcare,0,391.21,0.6867,0.9217
345,2,225,2019-07-07,Part-time,Finance,7.58,3821.46,0.5799,0.4479
346,2,225,2019-07-27,Part-time,Technology,2.17,1685.15,0.4462,0.8487
347,2,225,2019-08-10,Part-time,Construction,8.21,2202.36,0.3681,0.6041
348,2,225,2019-08-18,Part-time,Construction,44.19,2327.47,0.271,0.1124
349,2,317,2019-07-07,Full-time,Education,0.48,2977.13,0.6008,0.3467
350,2,317,2019-07-27,Full-time,Education,25.75,7296.78,0.9242,0.4262
351,2,317,2019-08-10,Full-time,Construction,44.96,4426.33,0.2258,0.3192
352,2,317,2019-08-18,Full-time,Healthcare,43.66,8576.91,0.6732,0.6421
353,2,671,2019-07-07,Part-time,Finance,17.22,3015.25,0.3193,0.9992
354,2,671,2019-07-27,Part-time,Retail,16.3,1425.88,0.3948,0.7975
355,2,671,2019-08-10,Part-time,Retail,26.23,1462.43,0.3347,0.7065
356,2,671,2019-08-18,Part-time,Technology,17.92,1273.12,0.2754,0.1774
357,2,742,2019-07-07,Unemployed,Finance,0,27.1,0.6994,0.7981
358,2,742,2019-07-27,Unemployed,Public Sector,0,743.33,0.8858,0.2437
359,2,742,2019-08-10,Unemployed,Manufacturing,0,1094.56,0.0271,0.8228
360,2,742,2019-08-18,Unemployed,Finance,0,1158.57,0.5953,0.6958
361,2,176,2019-07-07,Student,Healthcare,15.85,650.39,0.5172,0.8455
362,2,176,2019-07-27,Student,Public Sector,22.59,1008.71,0.5707,0.7477
363,2,176,2019-08-10,Student,Public Sector,9.89,1173.04,0.9625,0.0878
364,2,176,2019-08-18,Self-employed,Manufacturing,14.34,3592.81,0.4994,0.1287
365,2,707,2019-07-07,Self-employed,Technology,38.46,1451.78,0.8074,0.311
366,2,707,2019-07-27,Self-employed,Education,0.67,3167.71,0.6558,0.9807
367,2,707,2019-08-10,Self-employed,Manufacturing,29.84,1324.86,0.4562,0.7342
368,2,707,2019-08-18,Self-employed,Construction,1.9,3150.05,0.2741,0.2381
369,2,497,2019-07-07,Retired,Finance,0,369.6,0.1552,0.0178
370,2,497,2019-07-27,Student,Construction,27.01,2545.05,0.2049,0.7243
371,2,497,2019-08-10,Student,Construction,19.92,1436.71,0.1461,0.4476
372,2,497,2019-08-18,Student,Construction,8.26,683.96,0.7392,0.5644
373,2,51,2019-07-07,Student,Retail,32.72,3298.06,0.8368,0.5434
374,2,51,2019-07-27,Student,Finance,34.63,3641.81,0.0974,0.6861
375,2,51,2019-08-10,Student,Public Sector,27.61,2609.51,0.1649,0.4197
376,2,51,2019-08-18,Student,Retail,3.14,838.03,0.7401,0.0562
377,2,708,2019-07-07,Retired,Hospitality,0,827.67,0.0293,0.9034
378,2,708,2019-07-27,Retired,Education,0,447.68,0.1855,0.9564
379,2,708,2019-08-10,Retired,Public Sector,0,228.14,0.3296,0.923
380,2,708,2019-08-18,Retired,Finance,0,422.45,0.8981,0.2869
381,2,173,2019-07-07,Part-time,Finance,36.01,2436.58,0.5806,0.5875
382,2,173,2019-07-27,Part-time,Finance,29.64,3448.89,0.4802,0.7022
383,2,173,2019-08-10,Self-employed,Retail,21.33,1720.04,0.0366,0.9821
384,2,173,2019-08-18,Self-employed,Hospitality,13.76,2811.54,0.6195,0.622
385,2,562,2019-07-07,Self-employed,Construction,38.47,1577.06,0.412,0.4285
386,2,562,2019-07-27,Self-employed,Hospitality,24.55,1932.63,0.2086,0.8621
387,2,562,2019-08-10,Self-employed,Construction,20.9,2825.84,0.2522,0.1761
388,2,562,2019-08-18,Self-employed,Education,19.64,2175.82,0.4073,0.2096
389,2,211,2019-07-07,Part-time,Hospitality,24.83,3353.17,0.6817,0.7153
390,2,211,2019-07-27,Part-time,Hospitality,35.92,3088.11,0.1311,0.405
391,2,211,2019-08-10,Part-time,Retail,28.46,1249.69,0.8365,0.5598
392,2,211,2019-08-18,Part-time,Retail,34.2,917.4,0.0793,0.5964
393,2,98,2019-07-07,Full-time,Retail,39.67,4081.63,0.0863,0.8839
394,2,98,2019-07-27,Full-time,Public Sector,36.03,11856.64,0.0372,0.6744
395,2,98,2019-08-10,Full-time,Manufacturing,19.91,8466.09,0.9205,0.9864
396,2,98,2019-08-18,Full-time,Technology,45.31,8798.16,0.0058,0.2435
397,2,429,2019-07-07,Student,Technology,49.49,3635.48,0.4302,0.1307
398,2,429,2019-07-27,Student,Education,24.75,3141.98,0.3767,0.0695
399,2,429,2019-08-10,Student,Healthcare,45.14,2379.93,0.0218,0.4634
400,2,429,2019-08-18,Student,Finance,35.46,1258.33,0.4452,0.5133
401,2,718,2019-07-07,Retired,Retail,0,600.46,0.0137,0.8937
402,2,718,2019-07-27,Retired,Technology,0,645.16,0.837,0.9279
403,2,718,2019-08-10,Retired,Construction,0,78.0,0.6672,0.6916
404,2,718,2019-08-18,Retired,Education,0,422.26,0.5376,0.6987
405,2,245,2019-07-07,Full-time,Finance,48.82,1768.71,0.2663,0.242
406,2,245,2019-07-27,Full-time,Retail,24.15,10610.11,0.0108,0.2315
407,2,245,2019-08-10,Full-time,Finance,46.52,6239.29,0.2716,0.5999
408,2,245,2019-08-18,Full-time,Technology,41.97,6198.04,0.5126,0.9796
409,2,260,2019-07-07,Unemployed,Public Sector,0,215.83,0.6976,0.282
410,2,260,2019-07-27,Unemployed,Healthcare,0,574.56,0.7985,0.2582
411,2,260,2019-08-10,Unemployed,Public Sector,0,917.08,0.4735,0.4847
412,2,260,2019-08-18,Unemployed,Manufacturing,0,506.88,0.839,0.3054
413,2,715,2019-07-07,Unemployed,Healthcare,0,1154.95,0.386,0.6073
414,2,715,2019-07-27,Unemployed,Education,0,258.35,0.3458,0.4083
415,2,715,2019-08-10,Unemployed,Hospitality,0,412.45,0.6006,0.3837
416,2,715,2019-08-18,Unemployed,Public Sector,0,999.05,0.5028,0.4558
417,2,788,2019-07-07,Unemployed,Education,0,317.86,0.1077,0.526
418,2,788,2019-07-27,Unemployed,Retail,0,96.69,0.3771,0.7322
419,2,788,2019-08-10,Unemployed,Construction,0,168.02,0.956,0.8244
420,2,788,2019-08-18,Unemployed,Education,0,1152.04,0.0942,0.3509
421,3,454,2021-12-30,Retired,Technology,0,773.73,0.8272,0.0503
422,3,454,2022-03-15,Retired,Retail,0,312.74,0.9438,0.3264
423,3,454,2022-04-03,Retired,Technology,0,565.15,0.5669,0.7871
424,3,530,2021-12-30,Student,Construction,39.51,2768.0,0.8286,0.9947
425,3,530,2022-03-15,Student,Construction,41.27,1265.88,0.7901,0.2381
426,3,530,2022-04-03,Student,Technology,38.56,3996.42,0.7859,0.1441
427,3,461,2021-12-30,Unemployed,Hospitality,0,1152.64,0.676,0.4968
428,3,461,2022-03-15,Unemployed,Healthcare,0,43.52,0.6573,0.4491
429,3,461,2022-04-03,Unemployed,Manufacturing,0,212.74,0.9897,0.5052
430,3,210,2021-12-30,Unemployed,Public Sector,0,807.28,0.5831,0.8514
431,3,210,2022-03-15,Unemployed,Public Sector,0,1076.64,0.7843,0.4161
432,3,210,2022-04-03,Unemployed,Public Sector,0,84.89,0.8622,0.2626
433,3,479,2021-12-30,Retired,Education,0,406.83,0.2112,0.7468
434,3,479,2022-03-15,Retired,Public Sector,0,99.52,0.6399,0.12
435,3,479,2022-04-03,Retired,Public Sector,0,95.86,0.6316,0.9899
436,3,161,2021-12-30,Self-employed,Education,0.49,3652.84,0.2134,0.4009
437,3,161,2022-03-15,Self-employed,Manufacturing,14.72,3700.93,0.7637,0.0739
438,3,161,2022-04-03,Self-employed,Healthcare,5.62,3240.68,0.896,0.5513
439,3,35,2021-12-30,Student,Finance,3.35,3192.43,0.67,0.2999
440,3,35,2022-03-15,Student,Finance,13.92,1929.1,0.9093,0.3883
441,3,35,2022-04-03,Student,Hospitality,37.94,533.82,0.9068,0.0177
442,3,545,2021-12-30,Full-time,Finance,21.95,3695.41,0.58,0.0917
443,3,545,2022-03-15,Full-time,Hospitality,31.5,6881.75,0.1913,0.1044
444,3,545,2022-04-03,Full-time,Retail,7.94,4644.99,0.6334,0.0373
445,3,332,2021-12-30,Full-time,Technology,27.98,2902.63,0.1896,0.632
446,3,332,2022-03-15,Full-time,Finance,27.94,9644.18,0.5672,0.7304
447,3,332,2022-04-03,Full-time,Public Sector,5.58,5850.13,0.1552,0.662
448,3,214,2021-12-30,Self-employed,Retail,43.74,2450.07,0.5538,0.2127
449,3,214,2022-03-15,Self-employed,Retail,30.69,3016.46,0.9088,0.0355
450,3,214,2022-04-03,Self-employed,Education,26.83,2786.36,0.0998,0.3617
451,3,279,2021-12-30,Retired,Retail,0,164.71,0.5617,0.3785
452,3,279,2022-03-15,Part-time,Construction,17.48,1916.72,0.7742,0.9207
453,3,279,2022-04-03,Part-time,Finance,41.86,829.69,0.7083,0.0247
454,3,602,2021-12-30,Part-time,Finance,2.37,3896.37,0.0583,0.7105
455,3,602,2022-03-15,Part-time,Hospitality,31.14,2231.5,0.3326,0.16
456,3,602,2022-04-03,Part-time,Construction,39.34,1384.77,0.6822,0.3717
457,3,288,2021-12-30,Full-time,Healthcare,28.88,10210.61,0.4805,0.7539
458,3,288,2022-03-15,Full-time,Healthcare,38.11,7299.31,0.2999,0.421
459,3,288,2022-04-03,Full-time,Construction,26.51,5722.28,0.194,0.6973
460,3,445,2021-12-30,Unemployed,Hospitality,0,660.48,0.8215,0.1621
461,3,445,2022-03-15,Unemployed,Manufacturing,0,921.51,0.3438,0.9098
462,3,445,2022-04-03,Unemployed,Construction,0,835.27,0.5247,0.8605
463,3,793,2021-12-30,Self-employed,Education,41.39,1045.02,0.498,0.021
464,3,793,2022-03-15,Self-employed,Retail,29.92,2555.72,0.3334,0.9308
465,3,793,2022-04-03,Self-employed,Construction,8.27,1204.79,0.9845,0.8577
466,3,576,2021-12-30,Full-time,Education,0.5,1581.23,0.5983,0.1246
467,3,576,2022-03-15,Full-time,Public Sector,11.85,3845.72,0.9673,0.8603
468,3,576,2022-04-03,Full-time,Public Sector,26.01,5571.78,0.1667,0.5092
469,3,317,2021-12-30,Full-time,Public Sector,46.87,8558.14,0.1907,0.9515
470,3,317,2022-03-15,Full-time,Education,47.71,7707.85,0.4565,0.627
471,3,317,2022-04-03,Full-time,Manufacturing,11.95,7244.98,0.1445,0.9741
472,3,77,2021-12-30,Student,Education,33.0,593.53,0.2534,0.5797
473,3,77,2022-03-15,Student,Hospitality,25.15,2452.91,0.273,0.4925
474,3,77,2022-04-03,Unemployed,Healthcare,0,968.52,0.7631,0.3878
475,3,690,2021-12-30,Retired,Finance,0,1109.22,0.7567,0.5763
476,3,690,2022-03-15,Retired,Finance,0,694.86,0.3186,0.554
477,3,690,2022-04-03,Retired,Education,0,892.87,0.2207,0.2927
478,3,377,2021-12-30,Student,Finance,8.35,2787.74,0.1849,0.2091
479,3,377,2022-03-15,Student,Manufacturing,30.44,2159.64,0.2615,0.7772
480,3,377,2022-04-03,Student,Finance,26.35,741.42,0.9928,0.9554
481,3,420,2021-12-30,Retired,Hospitality,0,915.58,0.8767,0.5275
482,3,420,2022-03-15,Retired,Healthcare,0,629.6,0.9411,0.0219
483,3,420,2022-04-03,Retired,Healthcare,0,630.83,0.0691,0.7311
484,3,204,2021-12-30,Part-time,Education,35.8,724.95,0.4029,0.4293
485,3,204,2022-03-15,Part-time,Education,12.79,2154.18,0.1273,0.8
486,3,204,2022-04-03,Part-time,Public Sector,40.51,1432.0,0.9108,0.3636
487,3,380,2021-12-30,Unemployed,Education,0,731.76,0.6685,0.2072
488,3,380,2022-03-15,Unemployed,Education,0,671.14,0.0475,0.7138
489,3,380,2022-04-03,Unemployed,Construction,0,1093.85,0.0937,0.247
490,3,229,2021-12-30,Full-time,Education,38.77,6436.14,0.4777,0.6832
491,3,229,2022-03-15,Full-time,Construction,37.73,5473.55,0.8534,0.0395
492,3,229,2022-04-03,Full-time,Construction,16.35,3365.26,0.1919,0.0246
493,3,780,2021-12-30,Full-time,Healthcare,29.21,3916.29,0.5583,0.6383
494,3,780,2022-03-15,Full-time,Construction,25.52,6567.1,0.7954,0.4943
495,3,780,2022-04-03,Full-time,Retail,23.16,9669.36,0.4124,0.0241
496,3,243,2021-12-30,Full-time,Healthcare,40.53,11376.02,0.7264,0.4951
497,3,243,2022-03-15,Full-time,Healthcare,2.06,11889.6,0.5432,0.8225
498,3,243,2022-04-03,Full-time,Hospitality,47.07,8896.61,0.1628,0.7271
499,3,182,2021-12-30,Unemployed,Public Sector,0,440.01,0.4508,0.8936
500,3,182,2022-03-15,Unemployed,Healthcare,0,906.18,0.4623,0.8792
501,3,182,2022-04-03,Unemployed,Construction,0,275.83,0.3521,0.4931
502,3,347,2021-12-30,Unemployed,Technology,0,312.44,0.3329,0.303
503,3,347,2022-03-15,Unemployed,Healthcare,0,696.82,0.2703,0.9453
504,3,347,2022-04-03,Unemployed,Public Sector,0,454.1,0.1088,0.2755
505,3,156,2021-12-30,Unemployed,Education,0,941.58,0.8603,0.5467
506,3,156,2022-03-15,Part-time,Construction,33.52,1657.55,0.4342,0.4426
507,3,156,2022-04-03,Part-time,Healthcare,25.96,2653.13,0.244,0.1589
508,3,467,2021-12-30,Student,Construction,23.87,942.02,0.624,0.1241
509,3,467,2022-03-15,Student,Finance,9.9,1792.95,0.9883,0.2455
510,3,467,2022-04-03,Student,Education,1.58,2251.84,0.9927,0.1316
511,3,188,2021-12-30,Unemployed,Education,0,214.08,0.0868,0.0857
512,3,188,2022-03-15,Unemployed,Manufacturing,0,898.44,0.0363,0.7983
513,3,188,2022-04-03,Unemployed,Finance,0,862.23,0.0896,0.1361
514,3,27,2021-12-30,Full-time,Education,31.73,11757.96,0.1311,0.7948
515,3,27,2022-03-15,Full-time,Manufacturing,41.28,4333.64,0.5311,0.908
516,3,27,2022-04-03,Full-time,Education,19.0,9474.37,0.0906,0.6996
517,3,472,2021-12-30,Full-time,Public Sector,14.08,11090.27,0.235,0.5522
518,3,472,2022-03-15,Full-time,Construction,36.88,1875.24,0.2116,0.2855
519,3,472,2022-04-03,Full-time,Finance,49.85,5640.75,0.5231,0.1635
520,3,295,2021-12-30,Part-time,Hospitality,7.82,3587.15,0.0384,0.7379
521,3,295,2022-03-15,Part-time,Manufacturing,3.34,834.84,0.875,0.9883
522,3,295,2022-04-03,Part-time,Finance,46.57,3394.09,0.9325,0.5035
523,3,756,2021-12-30,Part-time,Finance,28.25,2307.31,0.246,0.7056
524,3,756,2022-03-15,Part-time,Construction,41.01,1068.26,0.8951,0.1068
525,3,756,2022-04-03,Part-time,Technology,29.02,1547.64,0.2844,0.815
526,3,183,2021-12-30,Self-employed,Construction,12.0,3828.1,0.4092,0.8901
527,3,183,2022-03-15,Self-employed,Education,18.73,3688.54,0.3056,0.7446
528,3,183,2022-04-03,Self-employed,Construction,30.17,2061.25,0.1462,0.1593
529,3,49,2021-12-30,Part-time,Education,32.48,2786.66,0.4123,0.1465
530,3,49,2022-03-15,Part-time,Public Sector,9.01,857.22,0.3007,0.9191
531,3,49,2022-04-03,Part-time,Technology,44.13,1605.12,0.8298,0.979
532,3,428,2021-12-30,Student,Healthcare,27.89,2593.94,0.9359,0.5967
533,3,428,2022-03-15,Student,Education,24.72,3476.04,0.3542,0.0449
534,3,428,2022-04-03,Student,Manufacturing,7.89,1226.41,0.8117,0.8517
535,3,343,2021-12-30,Full-time,Finance,42.09,8028.9,0.8937,0.6344
536,3,343,2022-03-15,Full-time,Education,11.59,9403.05,0.1719,0.9848
537,3,343,2022-04-03,Full-time,Public Sector,42.79,2175.65,0.9673,0.9397
538,3,305,2021-12-30,Full-time,Technology,46.19,11931.7,0.3027,0.5452
539,3,305,2022-03-15,Full-time,Hospitality,39.68,6381.26,0.9939,0.5788
540,3,305,2022-04-03,Full-time,Construction,22.15,11925.2,0.4892,0.8971
541,3,453,2021-12-30,Retired,Finance,0,97.42,0.0711,0.8668
542,3,453,2022-03-15,Retired,Technology,0,468.53,0.0921,0.0603
543,3,453,2022-04-03,Retired,Manufacturing,0,1117.53,0.5516,0.0246
544,3,612,2021-12-30,Student,Construction,2.95,3280.97,0.6359,0.7986
545,3,612,2022-03-15,Student,Hospitality,41.45,2561.94,0.3433,0.7248
546,3,612,2022-04-03,Student,Technology,30.31,809.45,0.5055,0.4149
547,3,762,2021-12-30,Full-time,Hospitality,20.48,2480.2,0.0925,0.9304
548,3,762,2022-03-15,Full-time,Finance,7.41,6614.89,0.7875,0.275
549,3,762,2022-04-03,Full-time,Hospitality,41.73,10029.11,0.2537,0.0738
550,3,9,2021-12-30,Part-time,Construction,18.27,2520.26,0.0966,0.426
551,3,9,2022-03-15,Part-time,Education,3.27,3764.49,0.8417,0.0327
552,3,9,2022-04-03,Part-time,Education,38.92,1164.62,0.2157,0.2109
553,3,180,2021-12-30,Full-time,Finance,4.56,6229.41,0.9065,0.0652
554,3,180,2022-03-15,Full-time,Education,36.64,5783.43,0.8145,0.8352
555,3,180,2022-04-03,Full-time,Hospitality,24.56,10900.35,0.108,0.8009
556,3,126,2021-12-30,Student,Retail,12.5,1005.48,0.6997,0.4354
557,3,126,2022-03-15,Student,Construction,3.76,1766.43,0.703,0.3504
558,3,126,2022-04-03,Student,Public Sector,37.58,575.92,0.2643,0.5742
559,3,716,2021-12-30,Student,Hospitality,18.96,2170.16,0.5308,0.1195
560,3,716,2022-03-15,Student,Education,44.25,1153.09,0.823,0.7648
561,3,716,2022-04-03,Student,Technology,42.67,1204.13,0.8502,0.638
562,3,246,2021-12-30,Self-employed,Retail,34.73,2857.47,0.4381,0.023
563,3,246,2022-03-15,Self-employed,Finance,24.6,2319.31,0.592,0.7508
564,3,246,2022-04-03,Self-employed,Manufacturing,25.6,1023.12,0.786,0.6092
565,3,341,2021-12-30,Part-time,Healthcare,21.02,2282.01,0.8952,0.9967
566,3,341,2022-03-15,Part-time,Public Sector,12.12,2502.44,0.4448,0.4876
567,3,341,2022-04-03,Part-time,Education,37.03,3567.8,0.0713,0.6499
568,3,715,2021-12-30,Unemployed,Finance,0,595.81,0.0227,0.9491
569,3,715,2022-03-15,Retired,Hospitality,0,300.3,0.7718,0.625
570,3,715,2022-04-03,Retired,Education,0,248.4,0.6329,0.6134
571,3,399,2021-12-30,Part-time,Healthcare,45.79,3061.18,0.1783,0.9357
572,3,399,2022-03-15,Part-time,Hospitality,19.07,1750.55,0.8303,0.9998
573,3,399,2022-04-03,Part-time,Public Sector,45.51,1272.19,0.632,0.4716
574,3,666,2021-12-30,Student,Public Sector,4.96,2610.67,0.1687,0.0707
575,3,666,2022-03-15,Student,Education,15.72,1782.49,0.249,0.7782
576,3,666,2022-04-03,Student,Manufacturing,27.67,3516.15,0.0433,0.3611
577,3,644,2021-12-30,Part-time,Retail,15.24,3751.78,0.0942,0.7876
578,3,644,2022-03-15,Part-time,Manufacturing,44.3,3391.5,0.5567,0.147
579,3,644,2022-04-03,Part-time,Retail,17.36,994.89,0.1487,0.99
580,3,693,2021-12-30,Retired,Technology,0,407.7,0.8169,0.4459
581,3,693,2022-03-15,Retired,Healthcare,0,887.98,0.7679,0.1395
582,3,693,2022-04-03,Retired,Manufacturing,0,271.89,0.9345,0.2587
583,3,81,2021-12-30,Full-time,Public Sector,40.59,10191.36,0.2135,0.0371
584,3,81,2022-03-15,Part-time,Public Sector,25.37,3725.36,0.2945,0.7513
585,3,81,2022-04-03,Part-time,Manufacturing,4.46,2813.39,0.8941,0.2148
586,3,336,2021-12-30,Full-time,Hospitality,31.64,2807.07,0.0167,0.5171
587,3,336,2022-03-15,Full-time,Hospitality,28.62,5314.0,0.4973,0.3464
588,3,336,2022-04-03,Full-time,Retail,3.3,6313.98,0.0272,0.0058
589,3,13,2021-12-30,Student,Retail,1.77,3509.7,0.8457,0.8218
590,3,13,2022-03-15,Student,Hospitality,47.55,2910.95,0.5293,0.5156
591,3,13,2022-04-03,Student,Education,23.54,1298.44,0.3128,0.4135
592,3,795,2021-12-30,Part-time,Public Sector,9.87,2819.39,0.4229,0.1171
593,3,795,2022-03-15,Part-time,Public Sector,33.79,1075.33,0.2069,0.8876
594,3,795,2022-04-03,Part-time,Public Sector,22.18,3914.73,0.5037,0.7368
595,3,345,2021-12-30,Full-time,Hospitality,15.23,7908.48,0.6648,0.4169
596,3,345,2022-03-15,Full-time,Technology,20.45,2757.29,0.3003,0.2475
597,3,345,2022-04-03,Full-time,Healthcare,14.21,7415.99,0.608,0.653
598,3,381,2021-12-30,Part-time,Hospitality,22.46,3033.66,0.5463,0.9384
599,3,381,2022-03-15,Part-time,Education,29.15,3786.26,0.6905,0.5837
600,3,381,2022-04-03,Part-time,Education,26.92,1930.28,0.974,0.829
601,4,670,2023-04-08,Part-time,Technology,23.83,2079.72,0.6182,0.6163
602,4,670,2023-04-17,Part-time,Manufacturing,25.3,3598.55,0.2831,0.6924
603,4,670,2023-05-28,Unemployed,Public Sector,0,416.68,0.6176,0.4062
604,4,670,2023-08-29,Unemployed,Hospitality,0,420.06,0.5028,0.1034
605,4,627,2023-04-08,Unemployed,Healthcare,0,124.51,0.1111,0.9583
606,4,627,2023-04-17,Unemployed,Construction,0,276.31,0.8301,0.5485
607,4,627,2023-05-28,Unemployed,Education,0,988.64,0.0367,0.947
608,4,627,2023-08-29,Unemployed,Education,0,876.01,0.2246,0.3273
609,4,43,2023-04-08,Student,Retail,45.28,1192.38,0.293,0.7632
610,4,43,2023-04-17,Student,Technology,31.53,1867.1,0.3455,0.3073
611,4,43,2023-05-28,Student,Education,1.63,3833.62,0.6609,0.6454
612,4,43,2023-08-29,Full-time,Construction,3.62,1877.06,0.2913,0.6136
613,4,59,2023-04-08,Full-time,Hospitality,5.69,4043.91,0.4526,0.3631
614,4,59,2023-04-17,Self-employed,Technology,22.6,2059.36,0.735,0.7161
615,4,59,2023-05-28,Self-employed,Retail,1.81,778.79,0.1475,0.2071
616,4,59,2023-08-29,Self-employed,Finance,33.39,2102.22,0.5126,0.7883
617,4,598,2023-04-08,Part-time,Hospitality,22.72,3757.18,0.651,0.5562
618,4,598,2023-04-17,Part-time,Technology,22.39,3504.59,0.741,0.7229
619,4,598,2023-05-28,Part-time,Construction,16.99,1998.71,0.6985,0.5166
620,4,598,2023-08-29,Part-time,Construction,25.57,2895.21,0.3416,0.9632
621,4,351,2023-04-08,Full-time,Healthcare,47.21,6370.24,0.7486,0.9574
622,4,351,2023-04-17,Full-time,Education,42.62,7583.42,0.3958,0.5195
623,4,351,2023-05-28,Full-time,Education,7.0,8978.99,0.4112,0.8344
624,4,351,2023-08-29,Full-time,Finance,3.88,10560.37,0.0981,0.2149
625,4,487,2023-04-08,Student,Retail,47.63,1907.15,0.8211,0.2209
626,4,487,2023-04-17,Student,Healthcare,47.54,1841.73,0.5498,0.8095
627,4,487,2023-05-28,Student,Hospitality,32.31,1684.54,0.9193,0.0969
628,4,487,2023-08-29,Student,Retail,42.43,2114.0,0.0842,0.5046
629,4,641,2023-04-08,Part-time,Healthcare,41.7,3965.75,0.2572,0.0202
630,4,641,2023-04-17,Part-time,Manufacturing,35.54,1129.34,0.4792,0.5518
631,4,641,2023-05-28,Part-time,Public Sector,47.07,3563.24,0.4963,0.0202
632,4,641,2023-08-29,Part-time,Education,13.08,2803.85,0.9214,0.1679
633,4,194,2023-04-08,Full-time,Healthcare,30.33,8398.35,0.0039,0.0593
634,4,194,2023-04-17,Full-time,Construction,48.61,6258.32,0.1787,0.6946
635,4,194,2023-05-28,Full-time,Retail,40.51,4277.28,0.0493,0.8203
636,4,194,2023-08-29,Full-time,Education,27.51,7730.89,0.4915,0.7265
637,4,151,2023-04-08,Unemployed,Healthcare,0,441.23,0.3899,0.2065
638,4,151,2023-04-17,Unemployed,Healthcare,0,1133.89,0.5389,0.9084
639,4,151,2023-05-28,Unemployed,Education,0,724.13,0.7409,0.3902
640,4,151,2023-08-29,Unemployed,Public Sector,0,1048.54,0.1905,0.8815
641,4,780,2023-04-08,Full-time,Construction,40.46,1703.01,0.5781,0.5304
642,4,780,2023-04-17,Full-time,Retail,45.92,10260.45,0.3364,0.0843
643,4,780,2023-05-28,Full-time,Technology,34.1,8456.03,0.327,0.4748
644,4,780,2023-08-29,Full-time,Finance,39.11,8919.85,0.6594,0.0704
645,4,112,2023-04-08,Self-employed,Construction,28.17,3119.54,0.8655,0.0301
646,4,112,2023-04-17,Self-employed,Manufacturing,40.86,1066.16,0.1767,0.5068
647,4,112,2023-05-28,Self-employed,Technology,34.52,3909.51,0.2874,0.2192
648,4,112,2023-08-29,Self-employed,Public Sector,10.73,2196.59,0.856,0.1922
649,4,68,2023-04-08,Part-time,Manufacturing,16.83,784.06,0.7272,0.1875
650,4,68,2023-04-17,Part-time,Public Sector,38.46,1556.26,0.4224,0.7211
651,4,68,2023-05-28,Part-time,Healthcare,45.06,1989.34,0.2616,0.7398
652,4,68,2023-08-29,Part-time,Education,23.57,2185.55,0.5815,0.534
653,4,498,2023-04-08,Full-time,Education,13.81,8323.5,0.4269,0.2329
654,4,498,2023-04-17,Full-time,Hospitality,18.37,4045.85,0.7684,0.6752
655,4,498,2023-05-28,Full-time,Finance,4.23,10076.24,0.0861,0.5849
656,4,498,2023-08-29,Full-time,Healthcare,34.04,8845.25,0.4077,0.2601
657,4,622,2023-04-08,Student,Technology,32.68,2454.04,0.128,0.0385
658,4,622,2023-04-17,Student,Finance,32.59,1371.38,0.5414,0.4063
659,4,622,2023-05-28,Student,Manufacturing,12.56,3421.45,0.8144,0.2448
660,4,622,2023-08-29,Student,Retail,43.65,2561.57,0.7475,0.4639
