run_id,metric_name,split,value,std_dev,k_folds
133,Accuracy,train,1.890284,0.004662,
133,Accuracy,val,1.909091,0.0497,10
133,Accuracy,test,1.874205,0.029217,10
133,F1,train,0.0,0.004627,
133,F1,val,0.0,0.02837,10
133,F1,test,0.0,0.016712,
134,Accuracy,train,0.0,0.027488,10
134,Accuracy,val,0.0,0.029841,
134,Accuracy,test,0.0,0.007664,5
134,F1,train,0.885104,0.040932,10
134,F1,val,0.875329,0.046114,10
134,F1,test,0.842655,0.005459,5
135,Accuracy,train,0.0,0.0126,
135,Accuracy,val,0.0,0.023864,5
135,Accuracy,test,0.0,0.019243,5
135,F1,train,0.0,0.018151,
135,F1,val,0.002293,0.011402,10
135,F1,test,0.0,0.021231,
136,Accuracy,train,0.0,0.005644,5
136,Accuracy,val,0.0,0.007122,
136,Accuracy,test,0.0,0.027,
136,F1,train,0.234089,0.044798,
136,F1,val,0.236835,0.011459,5
136,F1,test,0.197104,0.008166,5
137,Accuracy,train,0.355926,0.035838,
137,Accuracy,val,0.373935,0.022111,
137,Accuracy,test,0.327724,0.004908,10
137,F1,train,1.24314,0.00481,10
137,F1,val,1.24823,0.043927,
137,F1,test,1.234998,0.001068,
138,Accuracy,train,1.04736,0.008329,10
138,Accuracy,val,1.018765,0.010406,10
138,Accuracy,test,1.017277,0.003959,10
138,F1,train,1.275599,0.001129,5
138,F1,val,1.289167,0.021264,10
138,F1,test,1.238861,0.023349,10
139,Accuracy,train,0.411563,0.04397,5
139,Accuracy,val,0.400847,0.003156,5
139,Accuracy,test,0.397665,0.045721,5
139,F1,train,0.0,0.009858,
139,F1,val,0.0,0.011076,5
139,F1,test,0.0,0.046182,
140,Accuracy,train,1.750596,0.00276,
140,Accuracy,val,1.758197,0.01275,5
140,Accuracy,test,1.715603,0.029185,5
140,F1,train,0.637689,0.040304,
140,F1,val,0.638568,0.03766,5
140,F1,test,0.585678,0.017995,10
141,Accuracy,train,0.717512,0.014936,10
141,Accuracy,val,0.717225,0.010077,5
141,Accuracy,test,0.655398,0.022242,10
141,F1,train,0.0,0.043207,
141,F1,val,0.0,0.010022,5
141,F1,test,0.0,0.018437,10
142,Accuracy,train,0.0,0.002889,10
142,Accuracy,val,0.0,0.026172,5
142,Accuracy,test,0.0,0.043278,5
142,F1,train,0.033089,0.02719,5
142,F1,val,0.051744,0.020901,
142,F1,test,0.013704,0.037228,5
143,Accuracy,train,0.207818,0.011444,5
143,Accuracy,val,0.207419,0.006622,5
143,Accuracy,test,0.164692,0.045709,10
143,F1,train,2.03696,0.03925,5
143,F1,val,2.030442,0.015937,5
143,F1,test,2.000606,0.039642,5
144,Accuracy,train,0.0,0.032017,10
144,Accuracy,val,0.0,0.027629,5
144,Accuracy,test,0.0,0.03233,5
144,F1,train,0.0,0.041548,5
144,F1,val,0.0,0.018098,
144,F1,test,0.0,0.018385,10
145,Accuracy,train,0.0,0.020948,10
145,Accuracy,val,0.0,0.011008,10
145,Accuracy,test,0.0,0.039002,10
145,F1,train,0.0,0.022782,10
145,F1,val,0.0,0.039748,5
145,F1,test,0.0,0.04033,10
146,Accuracy,train,0.172086,0.008457,10
146,Accuracy,val,0.175593,0.002079,10
146,Accuracy,test,0.126946,0.038012,5
146,F1,train,0.0,0.008912,
146,F1,val,0.0,0.032242,10
146,F1,test,0.0,0.020818,5
147,Accuracy,train,0.796941,0.010734,5
147,Accuracy,val,0.779679,0.038859,5
147,Accuracy,test,0.768082,0.042701,5
147,F1,train,1.950966,0.027834,5
147,F1,val,1.95278,0.016385,5
147,F1,test,1.928222,0.033926,5
148,Accuracy,train,0.742454,0.042141,5
148,Accuracy,val,0.740957,0.012388,10
148,Accuracy,test,0.701261,0.040419,5
148,F1,train,0.0,0.033395,10
148,F1,val,0.0,0.005389,10
148,F1,test,0.0,0.049939,5
150,Accuracy,train,0.0,0.034262,
150,Accuracy,val,0.0,0.046059,10
150,Accuracy,test,0.0,0.032082,5
150,F1,train,1.556035,0.012704,10
150,F1,val,1.576644,0.022318,5
150,F1,test,1.534758,0.040555,
151,Accuracy,train,2.266814,0.01397,
151,Accuracy,val,2.255367,0.040862,10
151,Accuracy,test,2.235801,0.026021,10
151,F1,train,1.392022,0.031862,5
151,F1,val,1.401575,0.030964,
151,F1,test,1.34214,0.017166,
152,Accuracy,train,0.494388,0.006403,5
152,Accuracy,val,0.497056,0.02762,
152,Accuracy,test,0.449531,0.025193,5
152,F1,train,0.70034,0.034612,5
152,F1,val,0.675914,0.018922,10
152,F1,test,0.650921,0.032028,10
153,Accuracy,train,0.80018,0.022079,5
153,Accuracy,val,0.795184,0.028782,
153,Accuracy,test,0.770288,0.008978,
153,F1,train,0.0,0.046009,5
153,F1,val,0.0,0.028017,10
153,F1,test,0.0,0.03158,
154,Accuracy,train,0.0,0.022806,10
154,Accuracy,val,0.0,0.036104,10
154,Accuracy,test,0.0,0.049197,
154,F1,train,2.169255,0.011498,10
154,F1,val,2.193317,0.038745,
154,F1,test,2.132164,0.037354,10
155,Accuracy,train,0.044221,0.002729,
155,Accuracy,val,0.038814,0.034119,
155,Accuracy,test,0.028335,0.041464,5
155,F1,train,0.0,0.04535,
155,F1,val,0.0,0.005349,10
155,F1,test,0.0,0.015766,
156,Accuracy,train,0.240915,0.032988,5
156,Accuracy,val,0.255302,0.029126,10
156,Accuracy,test,0.20521,0.014578,5
156,F1,train,0.0,0.009697,5
156,F1,val,0.0,0.026608,10
156,F1,test,0.0,0.003209,5
157,Accuracy,train,1.265789,0.043711,5
157,Accuracy,val,1.255686,0.038344,5
157,Accuracy,test,1.226685,0.026407,10
157,F1,train,2.264867,0.048243,10
157,F1,val,2.245541,0.031594,
157,F1,test,2.21596,0.013782,5
159,Accuracy,train,0.241248,0.046185,5
159,Accuracy,val,0.246492,0.033718,10
159,Accuracy,test,0.206334,0.013967,5
159,F1,train,0.613097,0.018394,10
159,F1,val,0.633435,0.047967,
159,F1,test,0.57604,0.036601,10
160,Accuracy,train,1.150929,0.038097,
160,Accuracy,val,1.146528,0.033314,10
160,Accuracy,test,1.124799,0.038327,
160,F1,train,1.754163,0.029434,
160,F1,val,1.742842,0.002663,5
160,F1,test,1.697533,0.022835,5
161,Accuracy,train,2.585953,0.038643,5
161,Accuracy,val,2.601051,0.009111,
161,Accuracy,test,2.560299,0.014028,
161,F1,train,1.493287,0.004444,
161,F1,val,1.498583,0.005498,5
161,F1,test,1.477788,0.026496,
162,Accuracy,train,1.892182,0.048934,
162,Accuracy,val,1.868264,0.021928,10
162,Accuracy,test,1.849675,0.008471,5
162,F1,train,2.072018,0.043419,10
162,F1,val,2.069273,0.00513,
162,F1,test,2.034694,0.03551,
163,Accuracy,train,0.0,0.003146,10
163,Accuracy,val,0.0,0.023775,10
163,Accuracy,test,0.0,0.04006,5
163,F1,train,2.142221,0.008902,5
163,F1,val,2.165196,0.042444,
163,F1,test,2.116563,0.003907,
164,Accuracy,train,0.0,0.022365,5
164,Accuracy,val,0.0,0.034684,
164,Accuracy,test,0.0,0.00924,5
164,F1,train,0.0,0.028323,
164,F1,val,0.0,0.016918,5
164,F1,test,0.0,0.033515,
165,Accuracy,train,0.0,0.044314,
165,Accuracy,val,0.0,0.044088,10
165,Accuracy,test,0.0,0.015494,5
165,F1,train,1.899656,0.013293,
165,F1,val,1.915146,0.049918,10
165,F1,test,1.8559,0.033584,
166,Accuracy,train,0.899698,0.002685,5
166,Accuracy,val,0.90644,0.017396,
166,Accuracy,test,0.880512,0.040905,
166,F1,train,0.374736,0.029172,
166,F1,val,0.37857,0.006603,5
166,F1,test,0.352717,0.027917,
167,Accuracy,train,0.367037,0.005377,10
167,Accuracy,val,0.383511,0.005253,10
167,Accuracy,test,0.343724,0.020034,5
167,F1,train,0.648005,0.00467,10
167,F1,val,0.647351,0.025572,
167,F1,test,0.590657,0.024841,5
168,Accuracy,train,0.0,0.011218,5
168,Accuracy,val,0.0,0.017038,5
168,Accuracy,test,0.0,0.012,
168,F1,train,1.391987,0.024336,10
168,F1,val,1.393557,0.029411,5
168,F1,test,1.367562,0.028718,5
169,Accuracy,train,0.215088,0.019598,
169,Accuracy,val,0.217021,0.023864,5
169,Accuracy,test,0.173065,0.012212,5
169,F1,train,1.03489,0.019712,
169,F1,val,1.037742,0.017003,5
169,F1,test,1.001574,0.015944,
170,Accuracy,train,0.821276,0.046709,10
170,Accuracy,val,0.839872,0.045411,10
170,Accuracy,test,0.795831,0.01999,5
170,F1,train,0.0,0.006873,
170,F1,val,0.0,0.016337,
170,F1,test,0.0,0.0155,5
171,Accuracy,train,0.7756,0.002474,5
171,Accuracy,val,0.79543,0.021421,10
171,Accuracy,test,0.769782,0.049759,5
171,F1,train,0.0,0.043732,
171,F1,val,0.0,0.048744,
171,F1,test,0.0,0.027766,10
173,Accuracy,train,0.000872,0.031639,5
173,Accuracy,val,0.015215,0.042191,
173,Accuracy,test,0.0,0.048019,5
173,F1,train,1.531641,0.040948,5
173,F1,val,1.539009,0.048052,5
173,F1,test,1.503106,0.023474,10
174,Accuracy,train,2.019071,0.001608,10
174,Accuracy,val,2.030827,0.014202,5
174,Accuracy,test,2.001314,0.046599,10
174,F1,train,0.0,0.001388,5
174,F1,val,0.0,0.012813,10
174,F1,test,0.0,0.031062,
175,Accuracy,train,2.134173,0.015287,10
175,Accuracy,val,2.12791,0.033019,5
175,Accuracy,test,2.101409,0.04365,10
175,F1,train,0.276525,0.032428,10
175,F1,val,0.275752,0.035115,10
175,F1,test,0.24124,0.016992,10
176,Accuracy,train,0.0,0.038605,5
176,Accuracy,val,0.0,0.010923,
176,Accuracy,test,0.0,0.004515,10
176,F1,train,0.285945,0.031137,10
176,F1,val,0.275773,0.04575,
176,F1,test,0.250729,0.009754,10
178,Accuracy,train,0.899231,0.017596,10
178,Accuracy,val,0.901684,0.023937,
178,Accuracy,test,0.85025,0.015999,10
178,F1,train,0.0,0.004751,10
178,F1,val,0.0,0.018131,5
178,F1,test,0.0,0.016994,5
179,Accuracy,train,1.685571,0.046153,
179,Accuracy,val,1.689729,0.003889,5
179,Accuracy,test,1.624839,0.045653,10
179,F1,train,2.002958,0.027736,5
179,F1,val,1.995704,0.022175,5
179,F1,test,1.97844,0.034186,5
180,Accuracy,train,0.996492,0.02881,10
180,Accuracy,val,0.98791,0.048097,10
180,Accuracy,test,0.956106,0.011651,
180,F1,train,1.26147,0.03011,10
180,F1,val,1.263269,0.035215,10
180,F1,test,1.230853,0.029921,10
181,Accuracy,train,1.344514,0.01334,
181,Accuracy,val,1.339475,0.037696,10
181,Accuracy,test,1.301687,0.049368,
181,F1,train,1.42477,0.014986,
181,F1,val,1.428875,0.002289,5
181,F1,test,1.386219,0.047034,
182,Accuracy,train,0.0,0.048359,
182,Accuracy,val,0.0,0.042106,
182,Accuracy,test,0.0,0.007511,10
182,F1,train,0.0,0.035548,10
182,F1,val,0.0,0.048807,10
182,F1,test,0.0,0.040512,5
183,Accuracy,train,0.669131,0.02898,5
183,Accuracy,val,0.649868,0.008511,
183,Accuracy,test,0.611328,0.033877,5
183,F1,train,0.350668,0.018702,10
183,F1,val,0.358449,0.004655,10
183,F1,test,0.315812,0.016941,
184,Accuracy,train,0.079984,0.018979,10
184,Accuracy,val,0.093086,0.031337,10
184,Accuracy,test,0.044369,0.001566,5
184,F1,train,0.901331,0.046668,
184,F1,val,0.89579,0.017639,
184,F1,test,0.855919,0.01067,5
185,Accuracy,train,2.045774,0.020089,5
185,Accuracy,val,2.047553,0.04693,5
185,Accuracy,test,2.021899,0.004873,5
185,F1,train,0.264577,0.039091,10
185,F1,val,0.256675,0.049447,5
185,F1,test,0.2389,0.007325,5
186,Accuracy,train,0.0,0.043551,5
186,Accuracy,val,0.0,0.003758,
186,Accuracy,test,0.0,0.049307,5
186,F1,train,0.0,0.037126,
186,F1,val,0.0,0.018494,
186,F1,test,0.0,0.008098,
187,Accuracy,train,0.719107,0.03272,5
187,Accuracy,val,0.731694,0.048512,5
187,Accuracy,test,0.709097,0.006307,10
187,F1,train,1.857751,0.032295,
187,F1,val,1.863237,0.041435,10
187,F1,test,1.815142,0.018248,10
188,Accuracy,train,0.819181,0.045504,
188,Accuracy,val,0.839996,0.049497,10
188,Accuracy,test,0.802993,0.031802,
188,F1,train,0.35062,0.015504,
188,F1,val,0.347169,0.044799,10
188,F1,test,0.294442,0.021265,
189,Accuracy,train,0.0,0.024426,5
189,Accuracy,val,0.0,0.039317,10
189,Accuracy,test,0.0,0.030873,10
189,F1,train,0.868772,0.027168,10
189,F1,val,0.852764,0.044576,10
189,F1,test,0.838044,0.025341,
191,Accuracy,train,0.208635,0.009311,10
191,Accuracy,val,0.202384,0.021632,
191,Accuracy,test,0.185557,0.01359,5
191,F1,train,1.575686,0.024047,
191,F1,val,1.578776,0.015351,10
191,F1,test,1.519757,0.036525,
192,Accuracy,train,0.299669,0.042885,10
192,Accuracy,val,0.286248,0.016221,5
192,Accuracy,test,0.257754,0.035113,5
192,F1,train,1.109508,0.030249,
192,F1,val,1.115159,0.026189,
192,F1,test,1.090602,0.030417,10
193,Accuracy,train,0.340583,0.028652,10
193,Accuracy,val,0.34458,0.003084,
193,Accuracy,test,0.331407,0.039232,
193,F1,train,1.753197,0.043417,
193,F1,val,1.730634,0.027617,10
193,F1,test,1.703406,0.044869,5
194,Accuracy,train,2.184894,0.024219,10
194,Accuracy,val,2.196067,0.044212,10
194,Accuracy,test,2.161494,0.027214,
194,F1,train,0.445998,0.03829,5
194,F1,val,0.453053,0.03046,10
194,F1,test,0.434793,0.001702,5
195,Accuracy,train,0.0,0.028127,
195,Accuracy,val,0.0,0.007665,5
195,Accuracy,test,0.0,0.027733,
195,F1,train,1.850487,0.032907,10
195,F1,val,1.849068,0.044434,5
195,F1,test,1.807836,0.010763,10
196,Accuracy,train,0.992732,0.011103,
196,Accuracy,val,1.000481,0.021398,
196,Accuracy,test,0.956481,0.021349,
196,F1,train,1.765205,0.007577,5
196,F1,val,1.785676,0.046715,5
196,F1,test,1.751732,0.017696,10
197,Accuracy,train,0.702073,0.049426,5
197,Accuracy,val,0.69699,0.024926,10
197,Accuracy,test,0.646789,0.018881,
197,F1,train,0.257579,0.049192,5
197,F1,val,0.263681,0.04655,
197,F1,test,0.222842,0.035537,
198,Accuracy,train,0.0,0.005448,5
198,Accuracy,val,0.0,0.045707,10
198,Accuracy,test,0.0,0.036507,
198,F1,train,0.885577,0.02014,5
198,F1,val,0.894549,0.00285,10
198,F1,test,0.860919,0.012731,5
199,Accuracy,train,0.0,0.048496,10
199,Accuracy,val,0.0,0.020277,5
199,Accuracy,test,0.0,0.019133,
199,F1,train,0.0,0.008828,10
199,F1,val,0.0,0.037057,
199,F1,test,0.0,0.04441,
200,Accuracy,train,0.0,0.01335,5
200,Accuracy,val,0.0,0.019957,10
200,Accuracy,test,0.0,0.005966,5
200,F1,train,0.241726,0.019497,
200,F1,val,0.236043,0.019101,10
200,F1,test,0.201075,0.025425,
201,Accuracy,train,0.338016,0.028617,10
201,Accuracy,val,0.334224,0.039146,5
201,Accuracy,test,0.292903,0.044787,
201,F1,train,0.0,0.027273,
201,F1,val,0.0,0.02635,10
201,F1,test,0.0,0.02621,5
202,Accuracy,train,0.0,0.029701,5
202,Accuracy,val,0.0,0.016941,10
202,Accuracy,test,0.0,0.015148,5
202,F1,train,1.731968,0.036066,10
202,F1,val,1.718284,0.004114,
202,F1,test,1.67218,0.04975,
203,Accuracy,train,0.406424,0.017097,5
203,Accuracy,val,0.414984,0.049238,5
203,Accuracy,test,0.358484,0.03673,10
203,F1,train,0.0,0.008328,5
203,F1,val,0.0,0.003932,
203,F1,test,0.0,0.018492,5
204,Accuracy,train,1.039208,0.002719,
204,Accuracy,val,1.032132,0.00684,10
204,Accuracy,test,1.008088,0.018422,
204,F1,train,0.692646,0.027896,
204,F1,val,0.712073,0.00892,
204,F1,test,0.660141,0.005219,10
205,Accuracy,train,1.584502,0.032146,
205,Accuracy,val,1.604395,0.046271,5
205,Accuracy,test,1.547993,0.012293,10
205,F1,train,0.0,0.049692,
205,F1,val,0.0,0.017361,5
205,F1,test,0.0,0.003763,10
206,Accuracy,train,0.550094,0.010654,10
206,Accuracy,val,0.56981,0.027987,10
206,Accuracy,test,0.528386,0.044517,5
206,F1,train,1.694642,0.007336,5
206,F1,val,1.705255,0.031728,5
206,F1,test,1.647806,0.033721,
208,Accuracy,train,0.645441,0.018257,10
208,Accuracy,val,0.622273,0.016642,5
208,Accuracy,test,0.611489,0.024651,10
208,F1,train,1.96221,0.017086,
208,F1,val,1.946746,0.014766,
208,F1,test,1.915123,0.031489,
209,Accuracy,train,1.480323,0.017569,
209,Accuracy,val,1.48498,0.035578,10
209,Accuracy,test,1.424863,0.037705,5
209,F1,train,1.469484,0.039499,10
209,F1,val,1.462152,0.023689,5
209,F1,test,1.417258,0.003423,
210,Accuracy,train,0.180898,0.032064,10
210,Accuracy,val,0.161993,0.03881,
210,Accuracy,test,0.137013,0.033887,10
210,F1,train,0.250063,0.025592,
210,F1,val,0.26302,0.041447,5
210,F1,test,0.211933,0.017661,5
211,Accuracy,train,0.0,0.042525,10
211,Accuracy,val,0.0,0.037257,5
211,Accuracy,test,0.0,0.043801,
211,F1,train,1.02752,0.0394,5
211,F1,val,1.019568,0.023852,
211,F1,test,1.009927,0.016412,
212,Accuracy,train,0.495006,0.0356,5
212,Accuracy,val,0.482937,0.006826,
212,Accuracy,test,0.434601,0.046694,
212,F1,train,0.517142,0.020438,5
212,F1,val,0.514309,0.020356,5
212,F1,test,0.477776,0.044253,10
213,Accuracy,train,0.0,0.046576,
213,Accuracy,val,0.0,0.008396,5
213,Accuracy,test,0.0,0.048781,5
213,F1,train,0.0,0.044032,5
213,F1,val,0.0,0.012787,5
213,F1,test,0.0,0.005975,
215,Accuracy,train,0.336029,0.039776,5
215,Accuracy,val,0.338793,0.033288,5
215,Accuracy,test,0.287482,0.021183,5
215,F1,train,3.249997,0.008879,10
215,F1,val,3.233984,0.02444,5
215,F1,test,3.197953,0.041803,
216,Accuracy,train,1.422823,0.008799,10
216,Accuracy,val,1.43953,0.041428,5
216,Accuracy,test,1.387626,0.02224,
216,F1,train,0.321307,0.02367,10
216,F1,val,0.319383,0.027103,10
216,F1,test,0.273184,0.019421,10
217,Accuracy,train,0.0,0.039158,
217,Accuracy,val,0.0,0.037876,10
217,Accuracy,test,0.0,0.024124,10
217,F1,train,0.0,0.013228,5
217,F1,val,0.0,0.049383,
217,F1,test,0.0,0.045991,
218,Accuracy,train,0.265315,0.013532,5
218,Accuracy,val,0.271235,0.035513,
218,Accuracy,test,0.230968,0.011467,10
218,F1,train,0.926361,0.002937,
218,F1,val,0.91966,0.008804,10
218,F1,test,0.899114,0.02227,
219,Accuracy,train,0.759688,0.013368,
219,Accuracy,val,0.765784,0.032804,5
219,Accuracy,test,0.74659,0.019918,5
219,F1,train,0.0,0.029222,10
219,F1,val,0.0,0.015187,5
219,F1,test,0.0,0.033466,
220,Accuracy,train,1.549401,0.043902,5
220,Accuracy,val,1.542944,0.035242,5
220,Accuracy,test,1.523422,0.00936,
220,F1,train,0.042897,0.043065,
220,F1,val,0.06247,0.033206,10
220,F1,test,0.007275,0.020539,10
221,Accuracy,train,0.0,0.01314,10
221,Accuracy,val,0.0,0.009462,
221,Accuracy,test,0.0,0.039987,
221,F1,train,1.547146,0.044546,
221,F1,val,1.55041,0.006203,5
221,F1,test,1.519217,0.014966,5
222,Accuracy,train,0.982097,0.039188,5
222,Accuracy,val,0.96549,0.006072,5
222,Accuracy,test,0.935848,0.011686,10
222,F1,train,0.053876,0.011117,5
222,F1,val,0.05686,0.015044,5
222,F1,test,0.004926,0.031631,
223,Accuracy,train,0.645725,0.020637,10
223,Accuracy,val,0.646351,0.04724,
223,Accuracy,test,0.622955,0.032208,10
223,F1,train,1.545337,0.046631,10
223,F1,val,1.548453,0.002834,
223,F1,test,1.533522,0.049006,5
225,Accuracy,train,0.0,0.04342,
225,Accuracy,val,0.0,0.014068,10
225,Accuracy,test,0.0,0.049442,
225,F1,train,1.328444,0.032004,5
225,F1,val,1.32351,0.019719,5
225,F1,test,1.311567,0.025114,10
227,Accuracy,train,0.643363,0.030956,5
227,Accuracy,val,0.641591,0.038507,10
227,Accuracy,test,0.593323,0.037194,10
227,F1,train,1.603342,0.003215,
227,F1,val,1.620207,0.030264,10
227,F1,test,1.590927,0.015535,10
228,Accuracy,train,0.840196,0.006506,5
228,Accuracy,val,0.846056,0.004227,5
228,Accuracy,test,0.809215,0.017808,10
228,F1,train,1.103447,0.030002,10
228,F1,val,1.126861,0.037869,5
228,F1,test,1.085323,0.00913,
229,Accuracy,train,2.089903,0.044621,
229,Accuracy,val,2.093067,0.036267,10
229,Accuracy,test,2.069465,0.023902,10
229,F1,train,1.096169,0.009738,5
229,F1,val,1.103134,0.037757,10
229,F1,test,1.061094,0.041948,
230,Accuracy,train,0.0,0.002131,5
230,Accuracy,val,0.0,0.045151,
230,Accuracy,test,0.0,0.049048,5
230,F1,train,0.192044,0.018204,10
230,F1,val,0.205474,0.034903,
230,F1,test,0.164333,0.017185,
231,Accuracy,train,0.738128,0.005746,
231,Accuracy,val,0.753372,0.030336,
231,Accuracy,test,0.703638,0.005329,
231,F1,train,3.587342,0.012615,5
231,F1,val,3.590667,0.03021,10
231,F1,test,3.536026,0.034933,10
232,Accuracy,train,0.505907,0.037982,
232,Accuracy,val,0.509934,0.043441,
232,Accuracy,test,0.473637,0.021017,
232,F1,train,0.0,0.038924,10
232,F1,val,0.0,0.03926,5
232,F1,test,0.0,0.044832,10
233,Accuracy,train,1.633397,0.018055,
233,Accuracy,val,1.638084,0.023764,10
233,Accuracy,test,1.604283,0.026101,
233,F1,train,1.168083,0.008051,5
233,F1,val,1.155502,0.039827,5
233,F1,test,1.103111,0.032519,10
234,Accuracy,train,0.421316,0.016201,
234,Accuracy,val,0.437025,0.003288,
234,Accuracy,test,0.401602,0.001625,
234,F1,train,1.344899,0.003385,
234,F1,val,1.351782,0.039169,
234,F1,test,1.315017,0.028732,10
235,Accuracy,train,0.053606,0.027722,
235,Accuracy,val,0.040578,0.021171,10
235,Accuracy,test,0.008975,0.019913,10
235,F1,train,0.555016,0.044855,5
235,F1,val,0.555455,0.03016,10
235,F1,test,0.496155,0.037251,5
236,Accuracy,train,0.495237,0.037827,10
236,Accuracy,val,0.492229,0.013321,5
236,Accuracy,test,0.434346,0.043205,10
236,F1,train,0.732715,0.027365,
236,F1,val,0.747683,0.031765,5
236,F1,test,0.70643,0.007456,5
237,Accuracy,train,1.95693,0.002396,
237,Accuracy,val,1.965116,0.008314,5
237,Accuracy,test,1.924994,0.027027,10
237,F1,train,0.777782,0.026515,10
237,F1,val,0.778098,0.046007,10
237,F1,test,0.749903,0.004443,5
238,Accuracy,train,0.0,0.006089,5
238,Accuracy,val,0.0,0.047165,
238,Accuracy,test,0.0,0.02643,10
238,F1,train,0.497391,0.03423,
238,F1,val,0.525421,0.035459,10
238,F1,test,0.458649,0.031015,5
239,Accuracy,train,0.987495,0.038414,10
239,Accuracy,val,0.997257,0.033773,
239,Accuracy,test,0.96156,0.016516,
239,F1,train,2.131205,0.031588,5
239,F1,val,2.131331,0.035166,5
239,F1,test,2.09246,0.008868,
240,Accuracy,train,0.445575,0.03981,
240,Accuracy,val,0.464589,0.040201,10
240,Accuracy,test,0.421069,0.004828,5
240,F1,train,0.0,0.049165,5
240,F1,val,0.0,0.038383,5
240,F1,test,0.0,0.048101,10
241,Accuracy,train,1.117824,0.024893,5
241,Accuracy,val,1.113541,0.031774,10
241,Accuracy,test,1.064926,0.023669,10
241,F1,train,0.0,0.004604,5
241,F1,val,0.0,0.002899,
241,F1,test,0.0,0.034018,
242,Accuracy,train,0.155425,0.027697,
242,Accuracy,val,0.16659,0.018389,5
242,Accuracy,test,0.136811,0.024522,
242,F1,train,0.0,0.011265,
242,F1,val,0.0,0.012431,5
242,F1,test,0.0,0.005359,10
243,Accuracy,train,0.140758,0.004333,10
243,Accuracy,val,0.141118,0.048413,
243,Accuracy,test,0.111067,0.008215,10
243,F1,train,0.0,0.024612,5
243,F1,val,0.0,0.020028,5
243,F1,test,0.0,0.040662,
244,Accuracy,train,0.0,0.046693,10
244,Accuracy,val,0.0,0.001032,
244,Accuracy,test,0.0,0.036162,10
244,F1,train,1.108409,0.01193,
244,F1,val,1.111597,0.044547,5
244,F1,test,1.101711,0.015378,10
245,Accuracy,train,0.0,0.045004,5
245,Accuracy,val,0.0,0.006812,10
245,Accuracy,test,0.0,0.007136,5
245,F1,train,1.12285,0.040435,
245,F1,val,1.126306,0.01252,10
245,F1,test,1.114709,0.006087,
246,Accuracy,train,1.457813,0.014374,
246,Accuracy,val,1.456069,0.034832,10
246,Accuracy,test,1.420708,0.036838,5
246,F1,train,0.0,0.004606,
246,F1,val,0.0,0.038666,
246,F1,test,0.0,0.020721,10
247,Accuracy,train,1.102853,0.010622,5
247,Accuracy,val,1.120504,0.020131,5
247,Accuracy,test,1.081523,0.018992,
247,F1,train,0.11129,0.008662,10
247,F1,val,0.115001,0.039271,5
247,F1,test,0.073738,0.044583,10
248,Accuracy,train,0.0,0.014246,
248,Accuracy,val,0.0,0.027444,10
248,Accuracy,test,0.0,0.039334,
248,F1,train,0.957417,0.028402,5
248,F1,val,0.966898,0.022654,
248,F1,test,0.92647,0.028659,5
249,Accuracy,train,0.0,0.014013,5
249,Accuracy,val,0.0,0.002542,
249,Accuracy,test,0.0,0.020818,
249,F1,train,0.455532,0.02004,10
249,F1,val,0.452662,0.022707,5
249,F1,test,0.429529,0.00591,10
250,Accuracy,train,0.0,0.005684,5
250,Accuracy,val,0.0,0.048088,
250,Accuracy,test,0.0,0.037231,10
250,F1,train,1.681502,0.03656,5
250,F1,val,1.665317,0.035981,5
250,F1,test,1.624754,0.004168,5
251,Accuracy,train,0.0,0.029861,10
251,Accuracy,val,0.0,0.030883,10
251,Accuracy,test,0.0,0.015246,10
251,F1,train,0.632768,0.012943,10
251,F1,val,0.634466,0.032025,
251,F1,test,0.62152,0.002888,
252,Accuracy,train,1.77011,0.012751,10
252,Accuracy,val,1.770334,0.013025,10
252,Accuracy,test,1.724144,0.028352,10
