decision_id,respondent_id,study_id,decision_type,employment_status,income_at_time,amount_usd,decision_date,reversed,confidence_score
1381,354,18,Credit Application,Retired,100k+,390.95,2022-10-17,True,0.392
1382,425,18,Subscription Cancel,Full-time,<30k,5822.69,2023-01-12,False,0.344
1383,523,18,Subscription,Unemployed,30-60k,240.51,2022-10-23,False,0.511
1384,728,18,Subscription,Student,60-100k,781.88,2022-11-03,False,0.602
1385,677,18,Major Purchase,Self-employed,60-100k,4456.33,2022-11-02,True,0.518
1386,544,18,Credit Application,Full-time,60-100k,1237.84,2022-11-11,False,0.778
1387,396,18,Subscription,Self-employed,30-60k,1008.6,2022-11-18,False,0.605
1388,765,18,Investment,Full-time,100k+,12817.53,2022-11-14,False,0.61
1389,772,18,Major Purchase,Self-employed,60-100k,2166.67,2022-10-12,False,0.13
1390,445,18,Investment,Unemployed,30-60k,538.87,2022-10-19,False,0.667
1391,358,18,Credit Application,Full-time,30-60k,9989.67,2022-12-11,False,0.858
1392,229,18,Subscription Cancel,Full-time,<30k,15372.64,2022-12-04,False,0.826
1393,302,18,Investment,Retired,<30k,875.25,2022-11-02,True,0.409
1394,575,18,Savings Deposit,Self-employed,30-60k,1084.53,2022-10-19,False,0.441
1395,220,18,Major Purchase,Part-time,60-100k,4336.24,2022-10-27,False,0.122
1396,710,18,Loan Repayment,Part-time,100k+,2381.01,2022-12-03,False,0.153
1397,229,18,Savings Deposit,Full-time,<30k,6441.44,2022-10-17,False,0.894
1398,552,18,Subscription,Unemployed,100k+,494.93,2022-10-29,False,0.313
1399,604,18,Subscription,Student,<30k,469.98,2022-12-14,False,0.726
1400,468,18,Investment,Self-employed,60-100k,5092.57,2022-10-23,False,0.154
1401,422,18,Subscription,Unemployed,30-60k,756.88,2023-01-07,False,0.5
1402,38,18,Subscription Cancel,Part-time,100k+,1594.77,2022-12-05,False,0.323
1403,194,18,Credit Application,Full-time,60-100k,1367.49,2022-11-05,False,0.896
1404,471,18,Subscription Cancel,Full-time,100k+,6788.73,2022-10-27,False,0.581
1405,119,18,Savings Deposit,Retired,60-100k,943.31,2022-10-31,False,0.641
1406,646,18,Savings Deposit,Part-time,30-60k,2959.35,2022-12-20,False,0.502
1407,459,18,Loan Repayment,Unemployed,60-100k,1153.88,2022-10-31,False,0.393
1408,179,18,Subscription Cancel,Full-time,60-100k,16174.91,2022-12-30,False,0.858
1409,746,18,Investment,Full-time,100k+,11933.65,2022-11-15,False,0.37
1410,1,18,Major Purchase,Part-time,30-60k,2522.63,2022-12-03,False,0.472
1411,67,18,Subscription,Retired,30-60k,110.32,2022-10-19,False,0.402
1412,461,18,Credit Application,Unemployed,30-60k,523.83,2022-10-29,True,0.481
1413,265,18,Investment,Self-employed,30-60k,682.66,2022-11-07,False,0.291
1414,639,18,Subscription,Part-time,60-100k,2874.04,2022-12-11,False,0.154
1415,369,18,Subscription,Student,30-60k,192.21,2022-12-13,False,0.685
1416,389,18,Credit Application,Self-employed,100k+,1039.9,2022-11-09,False,0.508
1417,490,18,Savings Deposit,Retired,<30k,624.88,2022-11-12,False,0.27
1418,378,18,Major Purchase,Self-employed,30-60k,5104.09,2022-11-19,False,0.54
1419,403,18,Loan Repayment,Part-time,30-60k,4391.12,2022-12-18,True,0.274
1420,657,18,Investment,Full-time,30-60k,7709.25,2022-10-23,False,0.52
1421,141,18,Subscription,Part-time,60-100k,2967.22,2022-11-20,False,0.679
1422,640,18,Savings Deposit,Unemployed,<30k,697.54,2022-11-12,False,0.719
1423,756,18,Savings Deposit,Part-time,100k+,156.73,2023-01-01,False,0.497
1424,249,18,Subscription,Full-time,60-100k,13901.2,2022-12-05,False,0.962
1425,21,18,Loan Repayment,Unemployed,<30k,71.52,2022-12-29,False,0.354
1426,736,18,Investment,Part-time,60-100k,1842.57,2022-11-29,False,0.199
1427,562,18,Subscription Cancel,Self-employed,60-100k,4722.07,2022-12-09,False,0.363
1428,327,18,Investment,Full-time,60-100k,2017.01,2022-11-04,False,0.469
1429,420,19,Loan Repayment,Retired,60-100k,1398.93,2020-02-14,True,0.423
1430,659,19,Loan Repayment,Self-employed,<30k,4873.66,2019-11-29,False,0.593
1431,783,19,Loan Repayment,Full-time,30-60k,14689.87,2019-09-25,False,0.443
1432,697,19,Investment,Unemployed,<30k,601.29,2019-12-14,False,0.742
1433,127,19,Subscription Cancel,Full-time,60-100k,6699.46,2019-10-26,False,0.865
1434,655,19,Subscription Cancel,Student,30-60k,703.29,2019-07-03,False,0.62
1435,231,19,Major Purchase,Full-time,100k+,9158.41,2019-10-12,False,0.615
1436,606,19,Loan Repayment,Full-time,60-100k,15616.96,2019-08-12,False,0.659
1437,247,19,Subscription Cancel,Part-time,60-100k,4629.7,2019-07-07,False,0.505
1438,276,19,Major Purchase,Full-time,<30k,9412.27,2019-12-29,False,0.327
1439,499,19,Savings Deposit,Retired,30-60k,87.78,2019-06-10,True,0.747
1440,667,19,Savings Deposit,Full-time,100k+,9838.72,2019-09-20,False,0.3
1441,42,19,Subscription,Full-time,30-60k,12733.1,2019-09-05,True,0.825
1442,165,19,Savings Deposit,Full-time,<30k,1882.16,2019-10-22,False,0.985
1443,7,19,Subscription Cancel,Unemployed,<30k,696.94,2019-07-23,False,0.745
1444,780,19,Loan Repayment,Full-time,30-60k,15355.75,2019-11-19,False,0.539
1445,228,19,Major Purchase,Unemployed,<30k,376.13,2019-08-15,False,0.703
1446,316,19,Savings Deposit,Full-time,30-60k,15044.88,2019-11-02,False,0.766
1447,365,19,Credit Application,Unemployed,100k+,782.62,2019-07-03,False,0.385
1448,144,19,Credit Application,Full-time,100k+,4203.86,2020-02-03,False,0.689
1449,297,19,Subscription Cancel,Part-time,60-100k,1243.65,2019-07-28,False,0.531
1450,737,19,Investment,Full-time,60-100k,4086.14,2019-10-22,False,0.309
1451,55,19,Subscription,Student,100k+,998.26,2020-02-15,False,0.273
1452,793,19,Major Purchase,Self-employed,30-60k,3540.4,2020-01-29,False,0.491
1453,275,19,Major Purchase,Self-employed,60-100k,2641.57,2019-11-26,True,0.318
1454,488,19,Credit Application,Retired,60-100k,1101.46,2019-07-30,True,0.241
1455,511,19,Subscription Cancel,Unemployed,30-60k,292.2,2019-10-08,True,0.199
1456,236,19,Savings Deposit,Full-time,60-100k,1302.45,2019-05-23,False,0.612
1457,425,19,Savings Deposit,Full-time,<30k,3400.59,2020-01-26,False,0.53
1458,292,19,Subscription,Part-time,100k+,4087.39,2019-08-05,False,0.728
1459,691,19,Subscription,Full-time,60-100k,3175.89,2019-09-29,False,0.78
1460,460,19,Credit Application,Unemployed,60-100k,746.26,2019-10-29,False,0.725
1461,402,19,Subscription Cancel,Part-time,30-60k,468.78,2019-07-23,False,0.102
1462,137,19,Subscription,Part-time,30-60k,3305.7,2020-01-31,True,0.261
1463,338,19,Credit Application,Unemployed,<30k,855.09,2019-10-15,False,0.39
1464,646,19,Major Purchase,Part-time,30-60k,4400.12,2019-08-06,False,0.264
1465,530,19,Investment,Student,60-100k,679.33,2019-08-06,False,0.136
1466,585,19,Savings Deposit,Part-time,30-60k,4192.08,2020-01-05,False,0.623
1467,319,19,Savings Deposit,Part-time,100k+,5085.26,2020-02-12,True,0.41
1468,162,19,Major Purchase,Self-employed,60-100k,1268.81,2019-06-04,False,0.624
1469,19,19,Loan Repayment,Unemployed,<30k,456.82,2019-07-31,False,0.474
1470,290,19,Credit Application,Part-time,60-100k,1185.77,2019-09-22,True,0.166
1471,605,19,Subscription Cancel,Full-time,30-60k,3302.4,2019-10-27,False,0.754
1472,781,19,Loan Repayment,Full-time,30-60k,10997.84,2019-08-02,False,0.573
1473,338,19,Savings Deposit,Unemployed,<30k,269.68,2019-08-29,False,0.553
1474,232,19,Investment,Student,60-100k,122.35,2020-01-27,True,0.489
1475,387,19,Subscription,Part-time,30-60k,4449.71,2019-12-01,False,0.353
1476,793,19,Subscription,Self-employed,30-60k,3486.41,2020-01-17,False,0.383
1477,71,19,Loan Repayment,Unemployed,30-60k,883.69,2019-07-06,False,0.309
1478,795,19,Investment,Part-time,30-60k,773.19,2019-07-01,False,0.295
1479,164,19,Major Purchase,Part-time,100k+,4307.29,2019-06-26,False,0.507
1480,366,19,Loan Repayment,Part-time,30-60k,2154.67,2019-12-02,True,0.26
1481,161,19,Investment,Self-employed,30-60k,3601.6,2020-02-02,False,0.122
1482,246,19,Subscription,Part-time,100k+,5160.87,2020-01-27,False,0.688
1483,356,19,Investment,Full-time,30-60k,10898.37,2019-09-24,False,0.626
1484,251,19,Major Purchase,Student,60-100k,432.39,2020-01-31,False,0.151
1485,569,19,Savings Deposit,Full-time,60-100k,14098.95,2019-07-01,False,0.804
1486,665,19,Investment,Full-time,60-100k,16194.92,2019-05-18,False,0.866
1487,90,19,Loan Repayment,Self-employed,<30k,3204.57,2019-10-20,False,0.417
1488,32,19,Credit Application,Self-employed,30-60k,1485.72,2019-06-07,False,0.274
1489,274,19,Credit Application,Full-time,30-60k,7448.12,2019-06-20,False,0.874
1490,39,19,Loan Repayment,Self-employed,60-100k,974.17,2019-07-19,False,0.66
1491,207,19,Major Purchase,Full-time,100k+,9411.66,2019-12-29,False,0.311
1492,502,19,Savings Deposit,Student,<30k,347.63,2020-01-24,True,0.385
1493,40,19,Credit Application,Unemployed,<30k,125.91,2019-06-14,False,0.351
1494,575,19,Savings Deposit,Self-employed,30-60k,408.22,2020-01-04,False,0.266
1495,583,19,Investment,Full-time,60-100k,3818.49,2019-05-29,False,0.681
1496,131,19,Subscription,Full-time,30-60k,3734.15,2019-11-14,False,0.63
1497,199,19,Savings Deposit,Part-time,30-60k,4273.97,2019-10-15,False,0.522
1498,685,19,Investment,Part-time,100k+,486.9,2019-12-12,False,0.306
1499,478,19,Credit Application,Full-time,30-60k,9245.8,2020-01-04,False,0.647
1500,75,19,Subscription,Part-time,30-60k,2502.67,2019-09-17,False,0.689
1501,720,19,Savings Deposit,Retired,60-100k,1003.13,2019-08-05,False,0.186
1502,120,19,Subscription,Full-time,30-60k,6425.19,2020-01-19,False,0.831
1503,15,19,Major Purchase,Part-time,30-60k,4686.98,2019-07-14,False,0.542
1504,492,19,Credit Application,Part-time,30-60k,328.16,2019-09-18,False,0.679
1505,263,19,Savings Deposit,Part-time,60-100k,4225.51,2019-10-28,True,0.293
1506,185,19,Credit Application,Retired,30-60k,464.98,2019-07-11,False,0.596
1507,134,19,Subscription,Full-time,60-100k,5750.22,2019-08-26,False,0.517
1508,409,19,Credit Application,Student,60-100k,1392.33,2019-09-29,False,0.188
1509,399,19,Subscription,Part-time,30-60k,3727.5,2020-01-09,False,0.69
1510,300,19,Major Purchase,Part-time,30-60k,600.36,2019-07-31,False,0.111
1511,20,19,Subscription Cancel,Unemployed,<30k,1200.31,2019-10-21,True,0.668
1512,589,19,Subscription,Full-time,60-100k,6542.27,2019-06-21,False,0.4
1513,398,19,Major Purchase,Full-time,60-100k,2812.18,2019-11-26,False,0.483
1514,557,19,Major Purchase,Part-time,60-100k,5015.94,2020-02-10,False,0.74
1515,127,19,Subscription,Full-time,60-100k,10575.45,2020-01-29,False,0.389
1516,165,19,Investment,Full-time,<30k,2795.31,2019-11-18,False,0.655
1517,53,19,Subscription Cancel,Full-time,30-60k,773.42,2019-09-22,False,0.779
1518,259,19,Major Purchase,Full-time,60-100k,9590.39,2019-08-01,False,0.928
1519,764,19,Investment,Unemployed,30-60k,299.07,2019-07-10,False,0.272
1520,25,20,Credit Application,Full-time,100k+,16386.33,2022-11-10,False,0.359
1521,376,20,Investment,Student,60-100k,778.12,2023-01-05,False,0.62
1522,120,20,Subscription,Full-time,30-60k,15029.56,2022-12-04,False,0.542
1523,19,20,Savings Deposit,Unemployed,<30k,652.11,2023-04-03,False,0.36
1524,465,20,Loan Repayment,Student,<30k,652.8,2022-11-05,True,0.325
1525,457,20,Subscription,Unemployed,30-60k,610.97,2023-03-26,False,0.59
1526,609,20,Subscription,Student,60-100k,983.51,2022-11-12,False,0.127
1527,380,20,Loan Repayment,Unemployed,100k+,605.68,2023-03-23,False,0.672
1528,683,20,Investment,Student,30-60k,297.5,2023-03-17,False,0.58
1529,497,20,Major Purchase,Retired,30-60k,1008.8,2022-12-28,True,0.455
1530,662,20,Loan Repayment,Full-time,30-60k,849.65,2022-12-01,False,0.391
1531,756,20,Credit Application,Part-time,100k+,1733.51,2023-03-24,False,0.157
1532,127,20,Subscription Cancel,Full-time,60-100k,11468.47,2023-02-12,False,0.854
1533,135,20,Savings Deposit,Part-time,30-60k,1247.64,2022-12-27,False,0.532
1534,793,20,Subscription Cancel,Self-employed,30-60k,2280.92,2023-01-22,False,0.403
1535,342,20,Credit Application,Student,<30k,547.49,2022-12-22,False,0.565
1536,209,20,Savings Deposit,Retired,60-100k,794.69,2023-03-07,False,0.452
1537,666,20,Subscription Cancel,Full-time,100k+,5339.44,2022-12-05,False,0.599
1538,355,20,Credit Application,Self-employed,30-60k,4769.14,2022-12-31,True,0.368
1539,601,20,Subscription Cancel,Retired,100k+,761.78,2022-11-12,False,0.328
1540,2,20,Subscription Cancel,Self-employed,100k+,4452.22,2023-04-15,False,0.349
1541,238,20,Subscription Cancel,Part-time,30-60k,1488.95,2023-01-26,False,0.329
1542,551,20,Investment,Part-time,100k+,2529.8,2023-01-11,True,0.57
1543,617,20,Credit Application,Full-time,30-60k,4661.24,2022-11-28,False,0.639
1544,580,20,Loan Repayment,Retired,30-60k,676.73,2023-01-09,True,0.706
1545,13,20,Major Purchase,Student,30-60k,1333.37,2023-05-03,False,0.164
1546,585,20,Investment,Part-time,30-60k,554.19,2023-04-06,True,0.253
1547,62,20,Subscription,Self-employed,30-60k,3655.68,2023-03-02,False,0.311
1548,210,20,Investment,Unemployed,30-60k,479.67,2022-12-06,True,0.132
1549,96,20,Credit Application,Self-employed,100k+,3561.05,2023-03-01,False,0.584
1550,32,20,Investment,Self-employed,30-60k,2281.63,2023-04-25,False,0.475
1551,282,20,Subscription,Retired,60-100k,541.44,2022-11-08,False,0.427
1552,273,20,Investment,Full-time,60-100k,15272.08,2023-04-21,False,0.418
1553,334,20,Major Purchase,Retired,30-60k,503.41,2023-05-02,False,0.411
1554,208,20,Credit Application,Student,30-60k,651.53,2023-02-05,False,0.545
1555,683,20,Subscription Cancel,Student,30-60k,1062.75,2023-02-11,False,0.606
1556,306,20,Credit Application,Full-time,60-100k,5889.37,2023-01-20,False,0.814
1557,149,20,Major Purchase,Unemployed,30-60k,980.69,2023-03-29,False,0.594
1558,167,20,Major Purchase,Student,30-60k,737.31,2023-05-10,False,0.312
1559,39,20,Major Purchase,Self-employed,60-100k,1625.67,2023-04-09,False,0.53
1560,499,20,Investment,Retired,30-60k,147.56,2023-01-26,False,0.134
1561,130,20,Savings Deposit,Self-employed,30-60k,2397.19,2023-01-31,False,0.223
1562,43,20,Major Purchase,Self-employed,60-100k,4454.98,2023-04-09,False,0.231
1563,670,20,Major Purchase,Part-time,<30k,1340.0,2022-12-04,False,0.317
1564,381,20,Subscription,Part-time,100k+,2456.81,2023-02-17,False,0.237
1565,641,20,Savings Deposit,Part-time,30-60k,2883.45,2023-01-16,False,0.316
1566,706,20,Investment,Full-time,30-60k,15743.91,2022-12-04,False,0.664
1567,713,20,Savings Deposit,Retired,30-60k,814.4,2023-02-19,False,0.348
1568,379,20,Subscription Cancel,Student,30-60k,561.49,2023-01-22,False,0.109
1569,237,20,Loan Repayment,Full-time,60-100k,12484.4,2023-03-22,False,0.434
1570,533,20,Savings Deposit,Full-time,30-60k,4143.57,2023-05-11,False,0.78
1571,91,20,Savings Deposit,Full-time,30-60k,16598.8,2023-04-18,False,0.335
1572,377,20,Subscription Cancel,Student,<30k,1098.04,2023-03-17,True,0.512
1573,511,20,Major Purchase,Unemployed,30-60k,566.32,2023-01-25,False,0.458
1574,379,20,Investment,Student,30-60k,755.19,2023-02-13,True,0.525
1575,495,20,Investment,Self-employed,30-60k,3235.15,2022-12-28,False,0.632
1576,53,20,Credit Application,Full-time,30-60k,4839.1,2023-02-02,False,0.936
1577,473,20,Savings Deposit,Full-time,30-60k,3998.83,2022-12-09,False,0.327
1578,8,20,Major Purchase,Retired,30-60k,908.15,2023-03-23,False,0.705
1579,289,20,Subscription Cancel,Student,100k+,64.88,2023-03-18,False,0.709
1580,172,20,Investment,Retired,60-100k,539.91,2023-05-07,False,0.202
1581,615,20,Loan Repayment,Unemployed,30-60k,642.45,2023-02-21,True,0.454
1582,542,20,Subscription,Part-time,60-100k,2389.93,2022-11-09,False,0.566
1583,182,20,Loan Repayment,Unemployed,30-60k,748.73,2023-04-07,False,0.72
1584,44,20,Savings Deposit,Full-time,30-60k,16128.01,2023-01-12,False,0.375
1585,766,20,Investment,Full-time,<30k,14062.32,2022-11-23,False,0.909
1586,138,20,Subscription Cancel,Full-time,100k+,10515.27,2023-03-31,False,0.502
1587,222,20,Savings Deposit,Part-time,60-100k,1993.62,2023-05-02,True,0.51
1588,246,20,Loan Repayment,Part-time,100k+,1111.44,2023-01-15,False,0.675
1589,601,20,Subscription Cancel,Retired,100k+,1212.23,2022-12-18,False,0.561
1590,158,20,Investment,Student,60-100k,1111.14,2022-12-25,False,0.703
1591,523,20,Investment,Unemployed,30-60k,92.95,2023-04-30,True,0.16
1592,3,20,Loan Repayment,Full-time,100k+,13668.21,2022-12-23,False,0.368
1593,478,20,Major Purchase,Full-time,30-60k,8091.61,2022-12-05,False,0.969
1594,18,20,Savings Deposit,Student,60-100k,509.76,2023-01-31,False,0.62
1595,219,20,Investment,Student,30-60k,576.5,2023-03-22,True,0.237
1596,362,20,Savings Deposit,Student,<30k,853.4,2023-01-23,False,0.47
